[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   2.2491E-02   2.2699E-02   2.2185E+04  0.2230
   2.2699E-02   2.2909E-02   1.5990E+04  0.2522
   2.2909E-02   2.3121E-02   1.9958E+04  0.2726
   2.3121E-02   2.3335E-02   1.2763E+04  0.2715
   2.3335E-02   2.3550E-02   1.6156E+04  0.2937
   2.3550E-02   2.3768E-02   2.6647E+04  0.2330
   2.3768E-02   2.3988E-02   2.1135E+04  0.2518
   2.3988E-02   2.4210E-02   2.9104E+04  0.2307
   2.4210E-02   2.4434E-02   2.3528E+04  0.2072
   2.4434E-02   2.4660E-02   3.2844E+04  0.2252
   2.4660E-02   2.4889E-02   3.7915E+04  0.1850
   2.4889E-02   2.5119E-02   2.6865E+04  0.2256
   2.5119E-02   2.5351E-02   4.8209E+04  0.1849
   2.5351E-02   2.5586E-02   2.6556E+04  0.2259
   2.5586E-02   2.5823E-02   2.9335E+04  0.2315
   2.5823E-02   2.6062E-02   2.7900E+04  0.2037
   2.6062E-02   2.6303E-02   3.3898E+04  0.2146
   2.6303E-02   2.6546E-02   4.6559E+04  0.1825
   2.6546E-02   2.6792E-02   2.7548E+04  0.2383
   2.6792E-02   2.7040E-02   4.1306E+04  0.1928
   2.7040E-02   2.7290E-02   5.4010E+04  0.1809
   2.7290E-02   2.7542E-02   4.7050E+04  0.1974
   2.7542E-02   2.7797E-02   5.0779E+04  0.1727
   2.7797E-02   2.8054E-02   6.3841E+04  0.1661
   2.8054E-02   2.8314E-02   6.9136E+04  0.1670
   2.8314E-02   2.8576E-02   5.1406E+04  0.1742
   2.8576E-02   2.8840E-02   6.7729E+04  0.1529
   2.8840E-02   2.9107E-02   7.5966E+04  0.1512
   2.9107E-02   2.9376E-02   7.6076E+04  0.1543
   2.9376E-02   2.9648E-02   7.6093E+04  0.1468
   2.9648E-02   2.9923E-02   9.0518E+04  0.1462
   2.9923E-02   3.0200E-02   7.8859E+04  0.1486
   3.0200E-02   3.0479E-02   8.8907E+04  0.1385
   3.0479E-02   3.0761E-02   1.1913E+05  0.1219
   3.0761E-02   3.1046E-02   1.3188E+05  0.1177
   3.1046E-02   3.1333E-02   8.7146E+04  0.1349
   3.1333E-02   3.1623E-02   1.1611E+05  0.1211
   3.1623E-02   3.1915E-02   1.1849E+05  0.1187
   3.1915E-02   3.2211E-02   1.1707E+05  0.1285
   3.2211E-02   3.2509E-02   1.2899E+05  0.1185
   3.2509E-02   3.2810E-02   1.8987E+05  0.1030
   3.2810E-02   3.3113E-02   1.7015E+05  0.1021
   3.3113E-02   3.3420E-02   1.4892E+05  0.1180
   3.3420E-02   3.3729E-02   1.8587E+05  0.1004
   3.3729E-02   3.4041E-02   1.6004E+05  0.1029
   3.4041E-02   3.4356E-02   1.6586E+05  0.1024
   3.4356E-02   3.4674E-02   1.8922E+05  0.1042
   3.4674E-02   3.4995E-02   2.1276E+05  0.0965
   3.4995E-02   3.5318E-02   2.1520E+05  0.0923
   3.5318E-02   3.5645E-02   1.7590E+05  0.1041
   3.5645E-02   3.5975E-02   1.9818E+05  0.0946
   3.5975E-02   3.6308E-02   2.6688E+05  0.0846
   3.6308E-02   3.6644E-02   2.0984E+05  0.0952
   3.6644E-02   3.6983E-02   2.5426E+05  0.0897
   3.6983E-02   3.7325E-02   3.0124E+05  0.0812
   3.7325E-02   3.7670E-02   2.5989E+05  0.0818
   3.7670E-02   3.8019E-02   2.7921E+05  0.0810
   3.8019E-02   3.8371E-02   2.6380E+05  0.0839
   3.8371E-02   3.8726E-02   2.4284E+05  0.0869
   3.8726E-02   3.9084E-02   3.1081E+05  0.0806
   3.9084E-02   3.9446E-02   2.8780E+05  0.0802
   3.9446E-02   3.9811E-02   3.1422E+05  0.0787
   3.9811E-02   4.0179E-02   3.2459E+05  0.0770
   4.0179E-02   4.0551E-02   3.8524E+05  0.0707
   4.0551E-02   4.0926E-02   3.6702E+05  0.0722
   4.0926E-02   4.1305E-02   3.4950E+05  0.0760
   4.1305E-02   4.1687E-02   4.1782E+05  0.0703
   4.1687E-02   4.2073E-02   3.6605E+05  0.0724
   4.2073E-02   4.2462E-02   3.9704E+05  0.0700
   4.2462E-02   4.2855E-02   4.1774E+05  0.0672
   4.2855E-02   4.3251E-02   3.8468E+05  0.0682
   4.3251E-02   4.3652E-02   4.4335E+05  0.0680
   4.3652E-02   4.4055E-02   4.2947E+05  0.0645
   4.4055E-02   4.4463E-02   4.4095E+05  0.0670
   4.4463E-02   4.4875E-02   4.4587E+05  0.0653
   4.4875E-02   4.5290E-02   4.6547E+05  0.0653
   4.5290E-02   4.5709E-02   4.9790E+05  0.0629
   4.5709E-02   4.6132E-02   4.4346E+05  0.0645
   4.6132E-02   4.6559E-02   4.1079E+05  0.0666
   4.6559E-02   4.6989E-02   5.0331E+05  0.0635
   4.6989E-02   4.7424E-02   5.0949E+05  0.0622
   4.7424E-02   4.7863E-02   5.3548E+05  0.0626
   4.7863E-02   4.8306E-02   5.1022E+05  0.0636
   4.8306E-02   4.8753E-02   5.0643E+05  0.0615
   4.8753E-02   4.9204E-02   5.2324E+05  0.0628
   4.9204E-02   4.9659E-02   5.8099E+05  0.0582
   4.9659E-02   5.0119E-02   5.3111E+05  0.0604
   5.0119E-02   5.0582E-02   5.6661E+05  0.0581
   5.0582E-02   5.1050E-02   6.3109E+05  0.0563
   5.1050E-02   5.1523E-02   6.0870E+05  0.0550
   5.1523E-02   5.2000E-02   6.2932E+05  0.0558
   5.2000E-02   5.2481E-02   5.9941E+05  0.0556
   5.2481E-02   5.2966E-02   6.7840E+05  0.0539
   5.2966E-02   5.3456E-02   6.3417E+05  0.0554
   5.3456E-02   5.3951E-02   6.8270E+05  0.0545
   5.3951E-02   5.4450E-02   6.5582E+05  0.0547
   5.4450E-02   5.4954E-02   6.8360E+05  0.0524
   5.4954E-02   5.5463E-02   6.7429E+05  0.0542
   5.5463E-02   5.5976E-02   5.8573E+05  0.0579
   5.5976E-02   5.6494E-02   6.8155E+05  0.0530
   5.6494E-02   5.7016E-02   6.7329E+05  0.0549
   5.7016E-02   5.7544E-02   6.9956E+05  0.0537
   5.7544E-02   5.8076E-02   7.0604E+05  0.0516
   5.8076E-02   5.8614E-02   6.3754E+05  0.0545
   5.8614E-02   5.9156E-02   6.8695E+05  0.0542
   5.9156E-02   5.9704E-02   7.1915E+05  0.0527
   5.9704E-02   6.0256E-02   7.2404E+05  0.0520
   6.0256E-02   6.0814E-02   6.9055E+05  0.0537
   6.0814E-02   6.1376E-02   7.8410E+05  0.0498
   6.1376E-02   6.1944E-02   7.1206E+05  0.0517
   6.1944E-02   6.2517E-02   8.3389E+05  0.0488
   6.2517E-02   6.3096E-02   7.5935E+05  0.0515
   6.3096E-02   6.3680E-02   7.6308E+05  0.0507
   6.3680E-02   6.4269E-02   8.0606E+05  0.0502
   6.4269E-02   6.4863E-02   7.2322E+05  0.0514
   6.4863E-02   6.5464E-02   7.4629E+05  0.0518
   6.5464E-02   6.6069E-02   7.9096E+05  0.0500
   6.6069E-02   6.6681E-02   7.0986E+05  0.0521
   6.6681E-02   6.7298E-02   7.9694E+05  0.0495
   6.7298E-02   6.7920E-02   8.6314E+05  0.0482
   6.7920E-02   6.8549E-02   8.5489E+05  0.0490
   6.8549E-02   6.9183E-02   7.5079E+05  0.0505
   6.9183E-02   6.9823E-02   8.1115E+05  0.0489
   6.9823E-02   7.0469E-02   7.7932E+05  0.0498
   7.0469E-02   7.1121E-02   7.6981E+05  0.0503
   7.1121E-02   7.1779E-02   8.3990E+05  0.0480
   7.1779E-02   7.2444E-02   7.8387E+05  0.0491
   7.2444E-02   7.3114E-02   8.1622E+05  0.0493
   7.3114E-02   7.3790E-02   8.5138E+05  0.0485
   7.3790E-02   7.4473E-02   8.4708E+05  0.0474
   7.4473E-02   7.5162E-02   8.3866E+05  0.0483
   7.5162E-02   7.5858E-02   8.9406E+05  0.0474
   7.5858E-02   7.6560E-02   8.4184E+05  0.0490
   7.6560E-02   7.7268E-02   8.5740E+05  0.0474
   7.7268E-02   7.7983E-02   8.6788E+05  0.0484
   7.7983E-02   7.8705E-02   9.1541E+05  0.0467
   7.8705E-02   7.9433E-02   8.3024E+05  0.0476
   7.9433E-02   8.0168E-02   8.9241E+05  0.0469
   8.0168E-02   8.0910E-02   8.1341E+05  0.0481
   8.0910E-02   8.1658E-02   9.4280E+05  0.0463
   8.1658E-02   8.2414E-02   9.2466E+05  0.0469
   8.2414E-02   8.3176E-02   8.5018E+05  0.0481
   8.3176E-02   8.3946E-02   9.2865E+05  0.0468
   8.3946E-02   8.4723E-02   8.6964E+05  0.0470
   8.4723E-02   8.5507E-02   9.2866E+05  0.0462
   8.5507E-02   8.6298E-02   9.2936E+05  0.0452
   8.6298E-02   8.7096E-02   8.9603E+05  0.0467
   8.7096E-02   8.7902E-02   9.7966E+05  0.0449
   8.7902E-02   8.8716E-02   9.4033E+05  0.0458
   8.8716E-02   8.9536E-02   9.4754E+05  0.0460
   8.9536E-02   9.0365E-02   9.1345E+05  0.0456
   9.0365E-02   9.1201E-02   9.5623E+05  0.0451
   9.1201E-02   9.2045E-02   9.7475E+05  0.0455
   9.2045E-02   9.2897E-02   9.2608E+05  0.0450
   9.2897E-02   9.3756E-02   9.7957E+05  0.0450
   9.3756E-02   9.4624E-02   1.0209E+06  0.0441
   9.4624E-02   9.5499E-02   9.6898E+05  0.0450
   9.5499E-02   9.6383E-02   9.6475E+05  0.0448
   9.6383E-02   9.7275E-02   9.7149E+05  0.0445
   9.7275E-02   9.8175E-02   9.0217E+05  0.0467
   9.8175E-02   9.9083E-02   9.5990E+05  0.0442
   9.9083E-02   1.0000E-01   9.5923E+05  0.0448
   1.0000E-01   1.0093E-01   9.4124E+05  0.0448
   1.0093E-01   1.0186E-01   8.7943E+05  0.0463
   1.0186E-01   1.0280E-01   9.4011E+05  0.0458
   1.0280E-01   1.0375E-01   9.3526E+05  0.0451
   1.0375E-01   1.0471E-01   9.6344E+05  0.0450
   1.0471E-01   1.0568E-01   9.8664E+05  0.0438
   1.0568E-01   1.0666E-01   9.1782E+05  0.0462
   1.0666E-01   1.0765E-01   9.5778E+05  0.0456
   1.0765E-01   1.0864E-01   9.2121E+05  0.0466
   1.0864E-01   1.0965E-01   1.0078E+06  0.0436
   1.0965E-01   1.1066E-01   1.1419E+06  0.0424
   1.1066E-01   1.1169E-01   1.0367E+06  0.0438
   1.1169E-01   1.1272E-01   9.8705E+05  0.0435
   1.1272E-01   1.1376E-01   9.0559E+05  0.0455
   1.1376E-01   1.1482E-01   1.0011E+06  0.0439
   1.1482E-01   1.1588E-01   9.0370E+05  0.0462
   1.1588E-01   1.1695E-01   9.8289E+05  0.0447
   1.1695E-01   1.1803E-01   1.0684E+06  0.0431
   1.1803E-01   1.1912E-01   1.0268E+06  0.0434
   1.1912E-01   1.2023E-01   1.0130E+06  0.0440
   1.2023E-01   1.2134E-01   9.8992E+05  0.0436
   1.2134E-01   1.2246E-01   1.1181E+06  0.0426
   1.2246E-01   1.2359E-01   1.0545E+06  0.0426
   1.2359E-01   1.2474E-01   1.1289E+06  0.0418
   1.2474E-01   1.2589E-01   1.0698E+06  0.0418
   1.2589E-01   1.2706E-01   1.0344E+06  0.0423
   1.2706E-01   1.2823E-01   1.1512E+06  0.0404
   1.2823E-01   1.2942E-01   1.0206E+06  0.0432
   1.2942E-01   1.3062E-01   1.0793E+06  0.0422
   1.3062E-01   1.3183E-01   1.0761E+06  0.0418
   1.3183E-01   1.3305E-01   1.0418E+06  0.0425
   1.3305E-01   1.3428E-01   1.1423E+06  0.0415
   1.3428E-01   1.3552E-01   1.0985E+06  0.0421
   1.3552E-01   1.3677E-01   1.0838E+06  0.0419
   1.3677E-01   1.3804E-01   1.1426E+06  0.0406
   1.3804E-01   1.3932E-01   1.0632E+06  0.0425
   1.3932E-01   1.4060E-01   1.1341E+06  0.0408
   1.4060E-01   1.4191E-01   1.1019E+06  0.0410
   1.4191E-01   1.4322E-01   1.0811E+06  0.0415
   1.4322E-01   1.4454E-01   1.1677E+06  0.0411
   1.4454E-01   1.4588E-01   1.1776E+06  0.0403
   1.4588E-01   1.4723E-01   1.1307E+06  0.0407
   1.4723E-01   1.4859E-01   1.1201E+06  0.0414
   1.4859E-01   1.4997E-01   1.1456E+06  0.0414
   1.4997E-01   1.5136E-01   1.0871E+06  0.0423
   1.5136E-01   1.5276E-01   1.1121E+06  0.0417
   1.5276E-01   1.5417E-01   1.1180E+06  0.0413
   1.5417E-01   1.5560E-01   1.1544E+06  0.0407
   1.5560E-01   1.5704E-01   1.1693E+06  0.0411
   1.5704E-01   1.5849E-01   1.1491E+06  0.0408
   1.5849E-01   1.5996E-01   1.0041E+06  0.0430
   1.5996E-01   1.6144E-01   1.1236E+06  0.0415
   1.6144E-01   1.6293E-01   1.2148E+06  0.0403
   1.6293E-01   1.6444E-01   1.1505E+06  0.0413
   1.6444E-01   1.6596E-01   1.1228E+06  0.0418
   1.6596E-01   1.6749E-01   1.0816E+06  0.0419
   1.6749E-01   1.6904E-01   1.0520E+06  0.0420
   1.6904E-01   1.7061E-01   1.0477E+06  0.0426
   1.7061E-01   1.7219E-01   1.1543E+06  0.0402
   1.7219E-01   1.7378E-01   1.1007E+06  0.0418
   1.7378E-01   1.7539E-01   1.1217E+06  0.0416
   1.7539E-01   1.7701E-01   1.1214E+06  0.0415
   1.7701E-01   1.7865E-01   1.1326E+06  0.0415
   1.7865E-01   1.8030E-01   1.0513E+06  0.0415
   1.8030E-01   1.8197E-01   1.0901E+06  0.0411
   1.8197E-01   1.8365E-01   1.1985E+06  0.0404
   1.8365E-01   1.8535E-01   1.1334E+06  0.0418
   1.8535E-01   1.8707E-01   1.0926E+06  0.0419
   1.8707E-01   1.8880E-01   1.0917E+06  0.0417
   1.8880E-01   1.9055E-01   1.1394E+06  0.0418
   1.9055E-01   1.9231E-01   1.1503E+06  0.0409
   1.9231E-01   1.9409E-01   1.1123E+06  0.0423
   1.9409E-01   1.9588E-01   1.0947E+06  0.0421
   1.9588E-01   1.9770E-01   1.3580E+06  0.0383
   1.9770E-01   1.9953E-01   1.0998E+06  0.0414
   1.9953E-01   2.0137E-01   1.1427E+06  0.0403
   2.0137E-01   2.0324E-01   1.0875E+06  0.0417
   2.0324E-01   2.0512E-01   1.1821E+06  0.0408
   2.0512E-01   2.0701E-01   1.1913E+06  0.0405
   2.0701E-01   2.0893E-01   1.1163E+06  0.0408
   2.0893E-01   2.1086E-01   1.0950E+06  0.0418
   2.1086E-01   2.1281E-01   1.1325E+06  0.0414
   2.1281E-01   2.1478E-01   1.1451E+06  0.0408
   2.1478E-01   2.1677E-01   1.1700E+06  0.0407
   2.1677E-01   2.1878E-01   1.2108E+06  0.0402
   2.1878E-01   2.2080E-01   1.2090E+06  0.0398
   2.2080E-01   2.2284E-01   1.2057E+06  0.0396
   2.2284E-01   2.2491E-01   1.2736E+06  0.0383
   2.2491E-01   2.2699E-01   1.4751E+06  0.0366
   2.2699E-01   2.2909E-01   1.5488E+06  0.0347
   2.2909E-01   2.3121E-01   2.0560E+06  0.0300
   2.3121E-01   2.3335E-01   2.2915E+06  0.0287
   2.3335E-01   2.3550E-01   2.1464E+06  0.0294
   2.3550E-01   2.3768E-01   2.1884E+06  0.0291
   2.3768E-01   2.3988E-01   2.1000E+06  0.0297
   2.3988E-01   2.4210E-01   2.1483E+06  0.0294
   2.4210E-01   2.4434E-01   2.0238E+06  0.0307
   2.4434E-01   2.4660E-01   1.9950E+06  0.0306
   2.4660E-01   2.4889E-01   1.8834E+06  0.0313
   2.4889E-01   2.5119E-01   1.8355E+06  0.0313
   2.5119E-01   2.5351E-01   1.9192E+06  0.0311
   2.5351E-01   2.5586E-01   1.6994E+06  0.0330
   2.5586E-01   2.5823E-01   1.7351E+06  0.0330
   2.5823E-01   2.6062E-01   1.6503E+06  0.0332
   2.6062E-01   2.6303E-01   1.7248E+06  0.0331
   2.6303E-01   2.6546E-01   1.6888E+06  0.0331
   2.6546E-01   2.6792E-01   1.6069E+06  0.0338
   2.6792E-01   2.7040E-01   1.5936E+06  0.0343
   2.7040E-01   2.7290E-01   1.4623E+06  0.0359
   2.7290E-01   2.7542E-01   1.5219E+06  0.0348
   2.7542E-01   2.7797E-01   1.5321E+06  0.0357
   2.7797E-01   2.8054E-01   1.4504E+06  0.0359
   2.8054E-01   2.8314E-01   1.3732E+06  0.0364
   2.8314E-01   2.8576E-01   1.3891E+06  0.0371
   2.8576E-01   2.8840E-01   1.3527E+06  0.0370
   2.8840E-01   2.9107E-01   1.3403E+06  0.0364
   2.9107E-01   2.9376E-01   1.3339E+06  0.0374
   2.9376E-01   2.9648E-01   1.3274E+06  0.0372
   2.9648E-01   2.9923E-01   1.2549E+06  0.0387
   2.9923E-01   3.0200E-01   1.3227E+06  0.0380
   3.0200E-01   3.0479E-01   1.2776E+06  0.0386
   3.0479E-01   3.0761E-01   1.2474E+06  0.0389
   3.0761E-01   3.1046E-01   1.2213E+06  0.0387
   3.1046E-01   3.1333E-01   1.3557E+06  0.0378
   3.1333E-01   3.1623E-01   1.2113E+06  0.0395
   3.1623E-01   3.1915E-01   1.2037E+06  0.0401
   3.1915E-01   3.2211E-01   1.2529E+06  0.0395
   3.2211E-01   3.2509E-01   1.2164E+06  0.0398
   3.2509E-01   3.2810E-01   1.1632E+06  0.0408
   3.2810E-01   3.3113E-01   1.1504E+06  0.0403
   3.3113E-01   3.3420E-01   1.1091E+06  0.0414
   3.3420E-01   3.3729E-01   1.2036E+06  0.0397
   3.3729E-01   3.4041E-01   1.1092E+06  0.0421
   3.4041E-01   3.4356E-01   1.1385E+06  0.0406
   3.4356E-01   3.4674E-01   1.0992E+06  0.0409
   3.4674E-01   3.4995E-01   1.1007E+06  0.0418
   3.4995E-01   3.5318E-01   1.1090E+06  0.0412
   3.5318E-01   3.5645E-01   1.0828E+06  0.0421
   3.5645E-01   3.5975E-01   9.5712E+05  0.0439
   3.5975E-01   3.6308E-01   1.0412E+06  0.0424
   3.6308E-01   3.6644E-01   1.0619E+06  0.0427
   3.6644E-01   3.6983E-01   1.0636E+06  0.0423
   3.6983E-01   3.7325E-01   1.1298E+06  0.0414
   3.7325E-01   3.7670E-01   9.8838E+05  0.0439
   3.7670E-01   3.8019E-01   9.8549E+05  0.0442
   3.8019E-01   3.8371E-01   9.8099E+05  0.0433
   3.8371E-01   3.8726E-01   1.1144E+06  0.0420
   3.8726E-01   3.9084E-01   9.4686E+05  0.0453
   3.9084E-01   3.9446E-01   1.0067E+06  0.0440
   3.9446E-01   3.9811E-01   1.0659E+06  0.0425
   3.9811E-01   4.0179E-01   9.4297E+05  0.0458
   4.0179E-01   4.0551E-01   9.8417E+05  0.0442
   4.0551E-01   4.0926E-01   1.0473E+06  0.0433
   4.0926E-01   4.1305E-01   9.1745E+05  0.0448
   4.1305E-01   4.1687E-01   9.6210E+05  0.0444
   4.1687E-01   4.2073E-01   9.7131E+05  0.0452
   4.2073E-01   4.2462E-01   9.0233E+05  0.0457
   4.2462E-01   4.2855E-01   1.0050E+06  0.0442
   4.2855E-01   4.3251E-01   9.7820E+05  0.0451
   4.3251E-01   4.3652E-01   9.2429E+05  0.0459
   4.3652E-01   4.4055E-01   9.4161E+05  0.0459
   4.4055E-01   4.4463E-01   9.5415E+05  0.0453
   4.4463E-01   4.4875E-01   9.3244E+05  0.0454
   4.4875E-01   4.5290E-01   9.6078E+05  0.0450
   4.5290E-01   4.5709E-01   8.6677E+05  0.0469
   4.5709E-01   4.6132E-01   8.9567E+05  0.0463
   4.6132E-01   4.6559E-01   9.3326E+05  0.0462
   4.6559E-01   4.6989E-01   8.8114E+05  0.0470
   4.6989E-01   4.7424E-01   8.6170E+05  0.0471
   4.7424E-01   4.7863E-01   8.1140E+05  0.0480
   4.7863E-01   4.8306E-01   8.9275E+05  0.0477
   4.8306E-01   4.8753E-01   8.5804E+05  0.0479
   4.8753E-01   4.9204E-01   8.2344E+05  0.0481
   4.9204E-01   4.9659E-01   8.6944E+05  0.0472
   4.9659E-01   5.0119E-01   8.8080E+05  0.0480
   5.0119E-01   5.0582E-01   8.8558E+05  0.0472
   5.0582E-01   5.1050E-01   9.0320E+05  0.0459
   5.1050E-01   5.1523E-01   5.0623E+06  0.0194
   5.1523E-01   5.2000E-01   7.6199E+05  0.0485
   5.2000E-01   5.2481E-01   8.3096E+05  0.0483
   5.2481E-01   5.2966E-01   8.3009E+05  0.0490
   5.2966E-01   5.3456E-01   7.9027E+05  0.0492
   5.3456E-01   5.3951E-01   8.7038E+05  0.0483
   5.3951E-01   5.4450E-01   8.6237E+05  0.0476
   5.4450E-01   5.4954E-01   8.5809E+05  0.0474
   5.4954E-01   5.5463E-01   8.2132E+05  0.0480
   5.5463E-01   5.5976E-01   7.9620E+05  0.0489
   5.5976E-01   5.6494E-01   8.2360E+05  0.0495
   5.6494E-01   5.7016E-01   8.4879E+05  0.0487
   5.7016E-01   5.7544E-01   7.9473E+05  0.0492
   5.7544E-01   5.8076E-01   7.4896E+05  0.0512
   5.8076E-01   5.8614E-01   8.5916E+05  0.0476
   5.8614E-01   5.9156E-01   7.7049E+05  0.0504
   5.9156E-01   5.9704E-01   7.8992E+05  0.0494
   5.9704E-01   6.0256E-01   6.8479E+05  0.0517
   6.0256E-01   6.0814E-01   7.9755E+05  0.0496
   6.0814E-01   6.1376E-01   7.6526E+05  0.0513
   6.1376E-01   6.1944E-01   8.3727E+05  0.0484
   6.1944E-01   6.2517E-01   7.7572E+05  0.0500
   6.2517E-01   6.3096E-01   7.5945E+05  0.0501
   6.3096E-01   6.3680E-01   7.8915E+05  0.0491
   6.3680E-01   6.4269E-01   7.7492E+05  0.0505
   6.4269E-01   6.4863E-01   7.6974E+05  0.0499
   6.4863E-01   6.5464E-01   7.6217E+05  0.0510
   6.5464E-01   6.6069E-01   8.3141E+05  0.0488
   6.6069E-01   6.6681E-01   7.9591E+05  0.0492
   6.6681E-01   6.7298E-01   8.1291E+05  0.0492
   6.7298E-01   6.7920E-01   7.6063E+05  0.0502
   6.7920E-01   6.8549E-01   7.4750E+05  0.0515
   6.8549E-01   6.9183E-01   7.8574E+05  0.0510
   6.9183E-01   6.9823E-01   7.9825E+05  0.0493
   6.9823E-01   7.0469E-01   8.9882E+05  0.0478
   7.0469E-01   7.1121E-01   8.1080E+05  0.0504
   7.1121E-01   7.1779E-01   7.4724E+05  0.0510
   7.1779E-01   7.2444E-01   7.3252E+05  0.0502
   7.2444E-01   7.3114E-01   7.8331E+05  0.0498
   7.3114E-01   7.3790E-01   7.6911E+05  0.0506
   7.3790E-01   7.4473E-01   8.0585E+05  0.0500
   7.4473E-01   7.5162E-01   7.5179E+05  0.0499
   7.5162E-01   7.5858E-01   7.8556E+05  0.0499
   7.5858E-01   7.6560E-01   7.1863E+05  0.0504
   7.6560E-01   7.7268E-01   7.6372E+05  0.0513
   7.7268E-01   7.7983E-01   7.6702E+05  0.0495
   7.7983E-01   7.8705E-01   6.9670E+05  0.0516
   7.8705E-01   7.9433E-01   7.8691E+05  0.0508
   7.9433E-01   8.0168E-01   7.8400E+05  0.0481
   8.0168E-01   8.0910E-01   7.2264E+05  0.0512
   8.0910E-01   8.1658E-01   7.3224E+05  0.0505
   8.1658E-01   8.2414E-01   7.2169E+05  0.0519
   8.2414E-01   8.3176E-01   8.0397E+05  0.0488
   8.3176E-01   8.3946E-01   7.6008E+05  0.0510
   8.3946E-01   8.4723E-01   7.5716E+05  0.0505
   8.4723E-01   8.5507E-01   7.1196E+05  0.0506
   8.5507E-01   8.6298E-01   7.6205E+05  0.0505
   8.6298E-01   8.7096E-01   7.8871E+05  0.0509
   8.7096E-01   8.7902E-01   8.0809E+05  0.0492
   8.7902E-01   8.8716E-01   7.7510E+05  0.0492
   8.8716E-01   8.9536E-01   7.5239E+05  0.0500
   8.9536E-01   9.0365E-01   7.5040E+05  0.0503
   9.0365E-01   9.1201E-01   8.5449E+05  0.0487
   9.1201E-01   9.2045E-01   7.6819E+05  0.0498
   9.2045E-01   9.2897E-01   7.7014E+05  0.0493
   9.2897E-01   9.3756E-01   7.7238E+05  0.0504
   9.3756E-01   9.4624E-01   7.5967E+05  0.0503
   9.4624E-01   9.5499E-01   7.6203E+05  0.0505
   9.5499E-01   9.6383E-01   7.6681E+05  0.0501
   9.6383E-01   9.7275E-01   7.4197E+05  0.0508
   9.7275E-01   9.8175E-01   8.0692E+05  0.0491
   9.8175E-01   9.9083E-01   7.9847E+05  0.0493
   9.9083E-01   1.0000E+00   7.4856E+05  0.0497
   1.0000E+00   1.0093E+00   7.5098E+05  0.0498
   1.0093E+00   1.0186E+00   7.6640E+05  0.0499
   1.0186E+00   1.0280E+00   7.6568E+05  0.0502
   1.0280E+00   1.0375E+00   7.6509E+05  0.0496
   1.0375E+00   1.0471E+00   7.8211E+05  0.0492
   1.0471E+00   1.0568E+00   8.1477E+05  0.0495
   1.0568E+00   1.0666E+00   8.2517E+05  0.0487
   1.0666E+00   1.0765E+00   8.3934E+05  0.0477
   1.0765E+00   1.0864E+00   7.6215E+05  0.0498
   1.0864E+00   1.0965E+00   8.1460E+05  0.0488
   1.0965E+00   1.1066E+00   7.0941E+05  0.0512
   1.1066E+00   1.1169E+00   8.3221E+05  0.0474
   1.1169E+00   1.1272E+00   8.5792E+05  0.0471
   1.1272E+00   1.1376E+00   8.2348E+05  0.0479
   1.1376E+00   1.1482E+00   7.4702E+05  0.0499
   1.1482E+00   1.1588E+00   7.8851E+05  0.0493
   1.1588E+00   1.1695E+00   8.1853E+05  0.0476
   1.1695E+00   1.1803E+00   7.8973E+05  0.0493
   1.1803E+00   1.1912E+00   8.2832E+05  0.0475
   1.1912E+00   1.2023E+00   7.9042E+05  0.0489
   1.2023E+00   1.2134E+00   8.0741E+05  0.0480
   1.2134E+00   1.2246E+00   8.6734E+05  0.0476
   1.2246E+00   1.2359E+00   8.8586E+05  0.0465
   1.2359E+00   1.2474E+00   7.8051E+05  0.0480
   1.2474E+00   1.2589E+00   7.6886E+05  0.0479
   1.2589E+00   1.2706E+00   8.8816E+05  0.0472
   1.2706E+00   1.2823E+00   8.3593E+05  0.0488
   1.2823E+00   1.2942E+00   7.8689E+05  0.0491
   1.2942E+00   1.3062E+00   8.0795E+05  0.0482
   1.3062E+00   1.3183E+00   7.6615E+05  0.0483
   1.3183E+00   1.3305E+00   8.3489E+05  0.0482
   1.3305E+00   1.3428E+00   8.0561E+05  0.0482
   1.3428E+00   1.3552E+00   8.2075E+05  0.0476
   1.3552E+00   1.3677E+00   9.1176E+05  0.0457
   1.3677E+00   1.3804E+00   8.2712E+05  0.0471
   1.3804E+00   1.3932E+00   7.8156E+05  0.0481
   1.3932E+00   1.4060E+00   8.7359E+05  0.0459
   1.4060E+00   1.4191E+00   8.8520E+05  0.0457
   1.4191E+00   1.4322E+00   7.8752E+05  0.0473
   1.4322E+00   1.4454E+00   7.7398E+05  0.0479
   1.4454E+00   1.4588E+00   8.1178E+05  0.0483
   1.4588E+00   1.4723E+00   8.8296E+05  0.0459
   1.4723E+00   1.4859E+00   8.5588E+05  0.0469
   1.4859E+00   1.4997E+00   8.3499E+05  0.0477
   1.4997E+00   1.5136E+00   9.1402E+05  0.0455
   1.5136E+00   1.5276E+00   8.7534E+05  0.0473
   1.5276E+00   1.5417E+00   8.7737E+05  0.0465
   1.5417E+00   1.5560E+00   9.1480E+05  0.0454
   1.5560E+00   1.5704E+00   8.5587E+05  0.0469
   1.5704E+00   1.5849E+00   8.3893E+05  0.0466
   1.5849E+00   1.5996E+00   9.5450E+05  0.0455
   1.5996E+00   1.6144E+00   9.1496E+05  0.0458
