[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   5.6494E-03   5.7016E-03   0.0000E+00  0.0000
   5.7016E-03   5.7544E-03   1.9753E+01  1.0000
   5.7544E-03   5.8076E-03   0.0000E+00  0.0000
   5.8076E-03   5.8614E-03   5.3262E+02  0.7326
   5.8614E-03   5.9156E-03   0.0000E+00  0.0000
   5.9156E-03   5.9704E-03   2.3133E+02  0.7152
   5.9704E-03   6.0256E-03   2.2760E+01  1.0000
   6.0256E-03   6.0814E-03   7.4901E+02  0.7182
   6.0814E-03   6.1376E-03   0.0000E+00  0.0000
   6.1376E-03   6.1944E-03   0.0000E+00  0.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   1.3215E+02  0.7167
   6.3096E-03   6.3680E-03   1.1691E+03  1.0000
   6.3680E-03   6.4269E-03   0.0000E+00  0.0000
   6.4269E-03   6.4863E-03   7.4267E+02  1.0000
   6.4863E-03   6.5464E-03   1.6658E+02  0.8527
   6.5464E-03   6.6069E-03   6.3061E+02  1.0000
   6.6069E-03   6.6681E-03   4.6122E+01  1.0000
   6.6681E-03   6.7298E-03   1.0537E+02  1.0000
   6.7298E-03   6.7920E-03   1.1401E+03  0.7074
   6.7920E-03   6.8549E-03   0.0000E+00  0.0000
   6.8549E-03   6.9183E-03   0.0000E+00  0.0000
   6.9183E-03   6.9823E-03   0.0000E+00  0.0000
   6.9823E-03   7.0469E-03   0.0000E+00  0.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   0.0000E+00  0.0000
   7.1779E-03   7.2444E-03   1.6168E+02  1.0000
   7.2444E-03   7.3114E-03   0.0000E+00  0.0000
   7.3114E-03   7.3790E-03   0.0000E+00  0.0000
   7.3790E-03   7.4473E-03   7.1307E+02  0.9798
   7.4473E-03   7.5162E-03   0.0000E+00  0.0000
   7.5162E-03   7.5858E-03   2.1212E+03  0.7437
   7.5858E-03   7.6560E-03   2.5374E+02  1.0000
   7.6560E-03   7.7268E-03   0.0000E+00  0.0000
   7.7268E-03   7.7983E-03   1.3965E+03  0.7085
   7.7983E-03   7.8705E-03   1.4532E+03  1.0000
   7.8705E-03   7.9433E-03   1.4347E+03  0.8840
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
   8.0168E-03   8.0910E-03   0.0000E+00  0.0000
   8.0910E-03   8.1658E-03   1.5908E+03  1.0000
   8.1658E-03   8.2414E-03   7.0057E+00  1.0000
   8.2414E-03   8.3176E-03   0.0000E+00  0.0000
   8.3176E-03   8.3946E-03   2.7555E+02  1.0000
   8.3946E-03   8.4723E-03   0.0000E+00  0.0000
   8.4723E-03   8.5507E-03   3.4236E+01  1.0000
   8.5507E-03   8.6298E-03   4.7884E+02  1.0000
   8.6298E-03   8.7096E-03   0.0000E+00  0.0000
   8.7096E-03   8.7902E-03   0.0000E+00  0.0000
   8.7902E-03   8.8716E-03   3.2440E+01  1.0000
   8.8716E-03   8.9536E-03   0.0000E+00  0.0000
   8.9536E-03   9.0365E-03   1.6735E+03  1.0000
   9.0365E-03   9.1201E-03   0.0000E+00  0.0000
   9.1201E-03   9.2045E-03   3.3370E+03  0.9478
   9.2045E-03   9.2897E-03   4.4628E+02  1.0000
   9.2897E-03   9.3756E-03   0.0000E+00  0.0000
   9.3756E-03   9.4624E-03   0.0000E+00  0.0000
   9.4624E-03   9.5499E-03   8.7491E+01  0.7610
   9.5499E-03   9.6383E-03   0.0000E+00  0.0000
   9.6383E-03   9.7275E-03   0.0000E+00  0.0000
   9.7275E-03   9.8175E-03   6.3450E+02  1.0000
   9.8175E-03   9.9083E-03   0.0000E+00  0.0000
   9.9083E-03   1.0000E-02   1.3635E+03  1.0000
   1.0000E-02   1.0093E-02   0.0000E+00  0.0000
   1.0093E-02   1.0186E-02   0.0000E+00  0.0000
   1.0186E-02   1.0280E-02   0.0000E+00  0.0000
   1.0280E-02   1.0375E-02   0.0000E+00  0.0000
   1.0375E-02   1.0471E-02   2.4813E+03  1.0000
   1.0471E-02   1.0568E-02   9.1162E+02  1.0000
   1.0568E-02   1.0666E-02   3.1169E+03  0.9524
   1.0666E-02   1.0765E-02   5.4439E+02  1.0000
   1.0765E-02   1.0864E-02   0.0000E+00  0.0000
   1.0864E-02   1.0965E-02   8.0894E+02  1.0000
   1.0965E-02   1.1066E-02   1.7673E+03  1.0000
   1.1066E-02   1.1169E-02   0.0000E+00  0.0000
   1.1169E-02   1.1272E-02   1.9680E+03  1.0000
   1.1272E-02   1.1376E-02   5.4265E+03  0.6138
   1.1376E-02   1.1482E-02   0.0000E+00  0.0000
   1.1482E-02   1.1588E-02   9.8293E+02  1.0000
   1.1588E-02   1.1695E-02   0.0000E+00  0.0000
   1.1695E-02   1.1803E-02   3.1127E+03  0.6303
   1.1803E-02   1.1912E-02   0.0000E+00  0.0000
   1.1912E-02   1.2023E-02   3.7682E+03  1.0000
   1.2023E-02   1.2134E-02   9.2043E+03  1.0000
   1.2134E-02   1.2246E-02   0.0000E+00  0.0000
   1.2246E-02   1.2359E-02   0.0000E+00  0.0000
   1.2359E-02   1.2474E-02   0.0000E+00  0.0000
   1.2474E-02   1.2589E-02   0.0000E+00  0.0000
   1.2589E-02   1.2706E-02   1.7981E+03  1.0000
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   0.0000E+00  0.0000
   1.2942E-02   1.3062E-02   0.0000E+00  0.0000
   1.3062E-02   1.3183E-02   0.0000E+00  0.0000
   1.3183E-02   1.3305E-02   0.0000E+00  0.0000
   1.3305E-02   1.3428E-02   2.9123E+03  0.7072
   1.3428E-02   1.3552E-02   0.0000E+00  0.0000
   1.3552E-02   1.3677E-02   0.0000E+00  0.0000
   1.3677E-02   1.3804E-02   2.7533E+03  0.7092
   1.3804E-02   1.3932E-02   3.4074E+03  0.8274
   1.3932E-02   1.4060E-02   0.0000E+00  0.0000
   1.4060E-02   1.4191E-02   0.0000E+00  0.0000
   1.4191E-02   1.4322E-02   7.8008E+02  1.0000
   1.4322E-02   1.4454E-02   2.0198E+04  0.8960
   1.4454E-02   1.4588E-02   4.0872E+03  1.0000
   1.4588E-02   1.4723E-02   0.0000E+00  0.0000
   1.4723E-02   1.4859E-02   6.0089E+03  1.0000
   1.4859E-02   1.4997E-02   0.0000E+00  0.0000
   1.4997E-02   1.5136E-02   0.0000E+00  0.0000
   1.5136E-02   1.5276E-02   2.2852E+03  0.7075
   1.5276E-02   1.5417E-02   0.0000E+00  0.0000
   1.5417E-02   1.5560E-02   0.0000E+00  0.0000
   1.5560E-02   1.5704E-02   0.0000E+00  0.0000
   1.5704E-02   1.5849E-02   0.0000E+00  0.0000
   1.5849E-02   1.5996E-02   0.0000E+00  0.0000
   1.5996E-02   1.6144E-02   1.7414E+04  0.6898
   1.6144E-02   1.6293E-02   1.5124E+04  0.5351
   1.6293E-02   1.6444E-02   1.0452E+04  0.6280
   1.6444E-02   1.6596E-02   0.0000E+00  0.0000
   1.6596E-02   1.6749E-02   2.7338E+03  1.0000
   1.6749E-02   1.6904E-02   0.0000E+00  0.0000
   1.6904E-02   1.7061E-02   0.0000E+00  0.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   0.0000E+00  0.0000
   1.7378E-02   1.7539E-02   2.8072E+04  0.7808
   1.7539E-02   1.7701E-02   7.0901E+03  1.0000
   1.7701E-02   1.7865E-02   2.1763E+04  0.7131
   1.7865E-02   1.8030E-02   7.2243E+02  1.0000
   1.8030E-02   1.8197E-02   1.1928E+04  1.0000
   1.8197E-02   1.8365E-02   1.4089E+04  1.0000
   1.8365E-02   1.8535E-02   0.0000E+00  0.0000
   1.8535E-02   1.8707E-02   3.9953E+03  0.9043
   1.8707E-02   1.8880E-02   4.4131E+03  0.7219
   1.8880E-02   1.9055E-02   3.7715E+03  0.7132
   1.9055E-02   1.9231E-02   4.5188E+03  0.8305
   1.9231E-02   1.9409E-02   1.1289E+04  0.8979
   1.9409E-02   1.9588E-02   6.9812E+03  0.8077
   1.9588E-02   1.9770E-02   0.0000E+00  0.0000
   1.9770E-02   1.9953E-02   1.3876E+04  0.5290
   1.9953E-02   2.0137E-02   3.2444E+04  0.9391
   2.0137E-02   2.0324E-02   3.1391E+03  0.7626
   2.0324E-02   2.0512E-02   9.3470E+03  0.6502
   2.0512E-02   2.0701E-02   1.6168E+04  0.5833
   2.0701E-02   2.0893E-02   0.0000E+00  0.0000
   2.0893E-02   2.1086E-02   1.4578E+04  0.9627
   2.1086E-02   2.1281E-02   3.9256E+03  1.0000
   2.1281E-02   2.1478E-02   0.0000E+00  0.0000
   2.1478E-02   2.1677E-02   1.1814E+04  0.8864
   2.1677E-02   2.1878E-02   5.0002E+03  1.0000
   2.1878E-02   2.2080E-02   4.0669E+03  0.7188
   2.2080E-02   2.2284E-02   9.5721E+03  1.0000
   2.2284E-02   2.2491E-02   3.6912E+04  0.5790
   2.2491E-02   2.2699E-02   2.2067E+03  1.0000
   2.2699E-02   2.2909E-02   0.0000E+00  0.0000
   2.2909E-02   2.3121E-02   1.0394E+04  0.5635
   2.3121E-02   2.3335E-02   1.5688E+04  0.6906
   2.3335E-02   2.3550E-02   9.3327E+03  0.7652
   2.3550E-02   2.3768E-02   1.8916E+04  0.7735
   2.3768E-02   2.3988E-02   2.0960E+04  1.0000
   2.3988E-02   2.4210E-02   3.6039E+04  0.6400
   2.4210E-02   2.4434E-02   2.3015E+04  0.6820
   2.4434E-02   2.4660E-02   2.7940E+03  0.9323
   2.4660E-02   2.4889E-02   4.3182E+03  0.9711
   2.4889E-02   2.5119E-02   4.9998E+03  0.7078
   2.5119E-02   2.5351E-02   2.1170E+04  0.4865
   2.5351E-02   2.5586E-02   1.6435E+04  0.6658
   2.5586E-02   2.5823E-02   2.5031E+04  0.7004
   2.5823E-02   2.6062E-02   3.7433E+04  0.8102
   2.6062E-02   2.6303E-02   2.8529E+04  0.7160
   2.6303E-02   2.6546E-02   2.7543E+03  0.7191
   2.6546E-02   2.6792E-02   4.0536E+04  0.5277
   2.6792E-02   2.7040E-02   1.3239E+04  0.5987
   2.7040E-02   2.7290E-02   3.8417E+04  0.5893
   2.7290E-02   2.7542E-02   4.1312E+04  0.4857
   2.7542E-02   2.7797E-02   5.2817E+04  0.5196
   2.7797E-02   2.8054E-02   4.4430E+04  0.4846
   2.8054E-02   2.8314E-02   6.2499E+04  0.3629
   2.8314E-02   2.8576E-02   4.5648E+04  0.5485
   2.8576E-02   2.8840E-02   5.1555E+04  0.5997
   2.8840E-02   2.9107E-02   5.7895E+04  0.4965
   2.9107E-02   2.9376E-02   7.4192E+04  0.3732
   2.9376E-02   2.9648E-02   8.2637E+04  0.4650
   2.9648E-02   2.9923E-02   5.5286E+04  0.4262
   2.9923E-02   3.0200E-02   6.5687E+04  0.4166
   3.0200E-02   3.0479E-02   1.1511E+05  0.4047
   3.0479E-02   3.0761E-02   1.3656E+05  0.3526
   3.0761E-02   3.1046E-02   1.0765E+05  0.3076
   3.1046E-02   3.1333E-02   1.2309E+05  0.3567
   3.1333E-02   3.1623E-02   1.6890E+05  0.2846
   3.1623E-02   3.1915E-02   1.8999E+05  0.2815
   3.1915E-02   3.2211E-02   1.0640E+05  0.3779
   3.2211E-02   3.2509E-02   2.3662E+05  0.2721
   3.2509E-02   3.2810E-02   1.2664E+05  0.3740
   3.2810E-02   3.3113E-02   1.1375E+05  0.3406
   3.3113E-02   3.3420E-02   1.2320E+05  0.3332
   3.3420E-02   3.3729E-02   1.5989E+05  0.3155
   3.3729E-02   3.4041E-02   1.2525E+05  0.2903
   3.4041E-02   3.4356E-02   2.3960E+05  0.2663
   3.4356E-02   3.4674E-02   2.0723E+05  0.2982
   3.4674E-02   3.4995E-02   2.5099E+05  0.2731
   3.4995E-02   3.5318E-02   1.9931E+05  0.2293
   3.5318E-02   3.5645E-02   1.7953E+05  0.2826
   3.5645E-02   3.5975E-02   2.6446E+05  0.2495
   3.5975E-02   3.6308E-02   1.5573E+05  0.3577
   3.6308E-02   3.6644E-02   1.8633E+05  0.2507
   3.6644E-02   3.6983E-02   2.2198E+05  0.2490
   3.6983E-02   3.7325E-02   3.1051E+05  0.2314
   3.7325E-02   3.7670E-02   4.7502E+05  0.2055
   3.7670E-02   3.8019E-02   3.4467E+05  0.2205
   3.8019E-02   3.8371E-02   4.3485E+05  0.2020
   3.8371E-02   3.8726E-02   3.9108E+05  0.2195
   3.8726E-02   3.9084E-02   2.6832E+05  0.2387
   3.9084E-02   3.9446E-02   3.4902E+05  0.2324
   3.9446E-02   3.9811E-02   3.2978E+05  0.2159
   3.9811E-02   4.0179E-02   4.7187E+05  0.1903
   4.0179E-02   4.0551E-02   4.3789E+05  0.1889
   4.0551E-02   4.0926E-02   4.3852E+05  0.1881
   4.0926E-02   4.1305E-02   2.4072E+05  0.2241
   4.1305E-02   4.1687E-02   4.8468E+05  0.1846
   4.1687E-02   4.2073E-02   3.3420E+05  0.2241
   4.2073E-02   4.2462E-02   4.1693E+05  0.2152
   4.2462E-02   4.2855E-02   2.8559E+05  0.2271
   4.2855E-02   4.3251E-02   4.3952E+05  0.2041
   4.3251E-02   4.3652E-02   3.7418E+05  0.1906
   4.3652E-02   4.4055E-02   6.2001E+05  0.1577
   4.4055E-02   4.4463E-02   4.1403E+05  0.2052
   4.4463E-02   4.4875E-02   5.3494E+05  0.1833
   4.4875E-02   4.5290E-02   5.0892E+05  0.1736
   4.5290E-02   4.5709E-02   7.1022E+05  0.1601
   4.5709E-02   4.6132E-02   5.5056E+05  0.1671
   4.6132E-02   4.6559E-02   5.6112E+05  0.1773
   4.6559E-02   4.6989E-02   4.7567E+05  0.1745
   4.6989E-02   4.7424E-02   4.4121E+05  0.1936
   4.7424E-02   4.7863E-02   5.8795E+05  0.1759
   4.7863E-02   4.8306E-02   5.4719E+05  0.1635
   4.8306E-02   4.8753E-02   4.3953E+05  0.2020
   4.8753E-02   4.9204E-02   7.4248E+05  0.1573
   4.9204E-02   4.9659E-02   7.1256E+05  0.1525
   4.9659E-02   5.0119E-02   8.0234E+05  0.1539
   5.0119E-02   5.0582E-02   6.1998E+05  0.1781
   5.0582E-02   5.1050E-02   7.7158E+05  0.1567
   5.1050E-02   5.1523E-02   6.0789E+05  0.1774
   5.1523E-02   5.2000E-02   7.1389E+05  0.1688
   5.2000E-02   5.2481E-02   7.5784E+05  0.1502
   5.2481E-02   5.2966E-02   8.0229E+05  0.1556
   5.2966E-02   5.3456E-02   6.6192E+05  0.1580
   5.3456E-02   5.3951E-02   7.8216E+05  0.1558
   5.3951E-02   5.4450E-02   5.9000E+05  0.1494
   5.4450E-02   5.4954E-02   7.7367E+05  0.1613
   5.4954E-02   5.5463E-02   8.1302E+05  0.1516
   5.5463E-02   5.5976E-02   7.1780E+05  0.1585
   5.5976E-02   5.6494E-02   8.9159E+05  0.1446
   5.6494E-02   5.7016E-02   6.1132E+05  0.1700
   5.7016E-02   5.7544E-02   6.5289E+05  0.1642
   5.7544E-02   5.8076E-02   5.6469E+05  0.1603
   5.8076E-02   5.8614E-02   9.2201E+05  0.1467
   5.8614E-02   5.9156E-02   7.0347E+05  0.1543
   5.9156E-02   5.9704E-02   7.2267E+05  0.1489
   5.9704E-02   6.0256E-02   7.0032E+05  0.1603
   6.0256E-02   6.0814E-02   9.5132E+05  0.1430
   6.0814E-02   6.1376E-02   7.2888E+05  0.1445
   6.1376E-02   6.1944E-02   7.3535E+05  0.1529
   6.1944E-02   6.2517E-02   7.1398E+05  0.1544
   6.2517E-02   6.3096E-02   6.6045E+05  0.1599
   6.3096E-02   6.3680E-02   8.0069E+05  0.1537
   6.3680E-02   6.4269E-02   9.2448E+05  0.1449
   6.4269E-02   6.4863E-02   7.2411E+05  0.1518
   6.4863E-02   6.5464E-02   8.4690E+05  0.1324
   6.5464E-02   6.6069E-02   8.2320E+05  0.1449
   6.6069E-02   6.6681E-02   8.0166E+05  0.1458
   6.6681E-02   6.7298E-02   9.6671E+05  0.1332
   6.7298E-02   6.7920E-02   7.4701E+05  0.1553
   6.7920E-02   6.8549E-02   9.4972E+05  0.1375
   6.8549E-02   6.9183E-02   6.5139E+05  0.1501
   6.9183E-02   6.9823E-02   9.0947E+05  0.1379
   6.9823E-02   7.0469E-02   7.0253E+05  0.1585
   7.0469E-02   7.1121E-02   8.7583E+05  0.1445
   7.1121E-02   7.1779E-02   1.0803E+06  0.1291
   7.1779E-02   7.2444E-02   6.9729E+05  0.1533
   7.2444E-02   7.3114E-02   7.9949E+05  0.1430
   7.3114E-02   7.3790E-02   8.2624E+05  0.1398
   7.3790E-02   7.4473E-02   8.3761E+05  0.1415
   7.4473E-02   7.5162E-02   9.8442E+05  0.1319
   7.5162E-02   7.5858E-02   1.0440E+06  0.1337
   7.5858E-02   7.6560E-02   1.0271E+06  0.1371
   7.6560E-02   7.7268E-02   8.9125E+05  0.1467
   7.7268E-02   7.7983E-02   8.9219E+05  0.1328
   7.7983E-02   7.8705E-02   1.1085E+06  0.1340
   7.8705E-02   7.9433E-02   8.2422E+05  0.1408
   7.9433E-02   8.0168E-02   1.1377E+06  0.1246
   8.0168E-02   8.0910E-02   8.5999E+05  0.1386
   8.0910E-02   8.1658E-02   1.0539E+06  0.1330
   8.1658E-02   8.2414E-02   8.4843E+05  0.1413
   8.2414E-02   8.3176E-02   8.0555E+05  0.1427
   8.3176E-02   8.3946E-02   8.7257E+05  0.1271
   8.3946E-02   8.4723E-02   7.9466E+05  0.1523
   8.4723E-02   8.5507E-02   1.0132E+06  0.1313
   8.5507E-02   8.6298E-02   7.1248E+05  0.1496
   8.6298E-02   8.7096E-02   8.7586E+05  0.1361
   8.7096E-02   8.7902E-02   9.7785E+05  0.1288
   8.7902E-02   8.8716E-02   1.1025E+06  0.1316
   8.8716E-02   8.9536E-02   9.1884E+05  0.1357
   8.9536E-02   9.0365E-02   9.0051E+05  0.1367
   9.0365E-02   9.1201E-02   7.5181E+05  0.1525
   9.1201E-02   9.2045E-02   1.0379E+06  0.1300
   9.2045E-02   9.2897E-02   1.0775E+06  0.1312
   9.2897E-02   9.3756E-02   7.8212E+05  0.1416
   9.3756E-02   9.4624E-02   8.9432E+05  0.1393
   9.4624E-02   9.5499E-02   1.1911E+06  0.1223
   9.5499E-02   9.6383E-02   9.7017E+05  0.1316
   9.6383E-02   9.7275E-02   8.9440E+05  0.1333
   9.7275E-02   9.8175E-02   1.0576E+06  0.1284
   9.8175E-02   9.9083E-02   9.4030E+05  0.1458
   9.9083E-02   1.0000E-01   7.6737E+05  0.1404
   1.0000E-01   1.0093E-01   9.0168E+05  0.1340
   1.0093E-01   1.0186E-01   7.2170E+05  0.1525
   1.0186E-01   1.0280E-01   7.9666E+05  0.1443
   1.0280E-01   1.0375E-01   9.2043E+05  0.1332
   1.0375E-01   1.0471E-01   1.0161E+06  0.1324
   1.0471E-01   1.0568E-01   9.5948E+05  0.1294
   1.0568E-01   1.0666E-01   1.0581E+06  0.1273
   1.0666E-01   1.0765E-01   1.0119E+06  0.1303
   1.0765E-01   1.0864E-01   9.2234E+05  0.1318
   1.0864E-01   1.0965E-01   1.1734E+06  0.1193
   1.0965E-01   1.1066E-01   9.8486E+05  0.1325
   1.1066E-01   1.1169E-01   8.3877E+05  0.1422
   1.1169E-01   1.1272E-01   9.2087E+05  0.1299
   1.1272E-01   1.1376E-01   9.2624E+05  0.1360
   1.1376E-01   1.1482E-01   1.0725E+06  0.1318
   1.1482E-01   1.1588E-01   7.7994E+05  0.1438
   1.1588E-01   1.1695E-01   8.0717E+05  0.1349
   1.1695E-01   1.1803E-01   1.0096E+06  0.1338
   1.1803E-01   1.1912E-01   1.0376E+06  0.1314
   1.1912E-01   1.2023E-01   9.1815E+05  0.1426
   1.2023E-01   1.2134E-01   1.1545E+06  0.1210
   1.2134E-01   1.2246E-01   9.5882E+05  0.1336
   1.2246E-01   1.2359E-01   1.0538E+06  0.1306
   1.2359E-01   1.2474E-01   8.8454E+05  0.1347
   1.2474E-01   1.2589E-01   8.8265E+05  0.1401
   1.2589E-01   1.2706E-01   9.0947E+05  0.1380
   1.2706E-01   1.2823E-01   1.0897E+06  0.1325
   1.2823E-01   1.2942E-01   8.7302E+05  0.1308
   1.2942E-01   1.3062E-01   1.1517E+06  0.1227
   1.3062E-01   1.3183E-01   1.0625E+06  0.1274
   1.3183E-01   1.3305E-01   1.0291E+06  0.1320
   1.3305E-01   1.3428E-01   1.0533E+06  0.1275
   1.3428E-01   1.3552E-01   1.0209E+06  0.1292
   1.3552E-01   1.3677E-01   1.0124E+06  0.1299
   1.3677E-01   1.3804E-01   1.1284E+06  0.1275
   1.3804E-01   1.3932E-01   8.9383E+05  0.1317
   1.3932E-01   1.4060E-01   9.6966E+05  0.1291
   1.4060E-01   1.4191E-01   8.5596E+05  0.1290
   1.4191E-01   1.4322E-01   1.1451E+06  0.1241
   1.4322E-01   1.4454E-01   9.3515E+05  0.1400
   1.4454E-01   1.4588E-01   9.2348E+05  0.1266
   1.4588E-01   1.4723E-01   9.7879E+05  0.1296
   1.4723E-01   1.4859E-01   1.1157E+06  0.1261
   1.4859E-01   1.4997E-01   1.0244E+06  0.1283
   1.4997E-01   1.5136E-01   1.0318E+06  0.1275
   1.5136E-01   1.5276E-01   1.1005E+06  0.1243
   1.5276E-01   1.5417E-01   8.4985E+05  0.1354
   1.5417E-01   1.5560E-01   9.8731E+05  0.1323
   1.5560E-01   1.5704E-01   1.0895E+06  0.1274
   1.5704E-01   1.5849E-01   1.0053E+06  0.1247
   1.5849E-01   1.5996E-01   7.6392E+05  0.1296
   1.5996E-01   1.6144E-01   6.5051E+05  0.1547
   1.6144E-01   1.6293E-01   1.0830E+06  0.1253
   1.6293E-01   1.6444E-01   9.5716E+05  0.1289
   1.6444E-01   1.6596E-01   8.9520E+05  0.1350
   1.6596E-01   1.6749E-01   1.0728E+06  0.1348
   1.6749E-01   1.6904E-01   9.8907E+05  0.1323
   1.6904E-01   1.7061E-01   9.2226E+05  0.1353
   1.7061E-01   1.7219E-01   8.3995E+05  0.1371
   1.7219E-01   1.7378E-01   9.4831E+05  0.1329
   1.7378E-01   1.7539E-01   9.3324E+05  0.1387
   1.7539E-01   1.7701E-01   7.6625E+05  0.1443
   1.7701E-01   1.7865E-01   9.2343E+05  0.1314
   1.7865E-01   1.8030E-01   8.8683E+05  0.1313
   1.8030E-01   1.8197E-01   9.0974E+05  0.1302
   1.8197E-01   1.8365E-01   9.9366E+05  0.1305
   1.8365E-01   1.8535E-01   1.1802E+06  0.1311
   1.8535E-01   1.8707E-01   8.9292E+05  0.1419
   1.8707E-01   1.8880E-01   8.3092E+05  0.1441
   1.8880E-01   1.9055E-01   1.0381E+06  0.1261
   1.9055E-01   1.9231E-01   8.9025E+05  0.1363
   1.9231E-01   1.9409E-01   9.4544E+05  0.1389
   1.9409E-01   1.9588E-01   1.0255E+06  0.1240
   1.9588E-01   1.9770E-01   1.0379E+06  0.1276
   1.9770E-01   1.9953E-01   8.4771E+05  0.1425
   1.9953E-01   2.0137E-01   9.4300E+05  0.1380
   2.0137E-01   2.0324E-01   8.6427E+05  0.1366
   2.0324E-01   2.0512E-01   1.0229E+06  0.1373
   2.0512E-01   2.0701E-01   8.9667E+05  0.1393
   2.0701E-01   2.0893E-01   9.7794E+05  0.1289
   2.0893E-01   2.1086E-01   9.8065E+05  0.1244
   2.1086E-01   2.1281E-01   8.1951E+05  0.1430
   2.1281E-01   2.1478E-01   8.2750E+05  0.1268
   2.1478E-01   2.1677E-01   9.1098E+05  0.1350
   2.1677E-01   2.1878E-01   1.0441E+06  0.1354
   2.1878E-01   2.2080E-01   1.0350E+06  0.1226
   2.2080E-01   2.2284E-01   1.1125E+06  0.1301
   2.2284E-01   2.2491E-01   1.0469E+06  0.1305
   2.2491E-01   2.2699E-01   1.1292E+06  0.1275
   2.2699E-01   2.2909E-01   1.2667E+06  0.1134
   2.2909E-01   2.3121E-01   1.2434E+06  0.1108
   2.3121E-01   2.3335E-01   1.3699E+06  0.1066
   2.3335E-01   2.3550E-01   1.4524E+06  0.1008
   2.3550E-01   2.3768E-01   1.5611E+06  0.1035
   2.3768E-01   2.3988E-01   1.3868E+06  0.1059
   2.3988E-01   2.4210E-01   1.5177E+06  0.1009
   2.4210E-01   2.4434E-01   1.4259E+06  0.1064
   2.4434E-01   2.4660E-01   1.4320E+06  0.1103
   2.4660E-01   2.4889E-01   1.2395E+06  0.1159
   2.4889E-01   2.5119E-01   1.4785E+06  0.1093
   2.5119E-01   2.5351E-01   1.3402E+06  0.1057
   2.5351E-01   2.5586E-01   1.2322E+06  0.1130
   2.5586E-01   2.5823E-01   1.4729E+06  0.1039
   2.5823E-01   2.6062E-01   1.2229E+06  0.1221
   2.6062E-01   2.6303E-01   1.1673E+06  0.1201
   2.6303E-01   2.6546E-01   1.1907E+06  0.1181
   2.6546E-01   2.6792E-01   1.2790E+06  0.1117
   2.6792E-01   2.7040E-01   1.2620E+06  0.1170
   2.7040E-01   2.7290E-01   1.2904E+06  0.1187
   2.7290E-01   2.7542E-01   1.0885E+06  0.1202
   2.7542E-01   2.7797E-01   1.2306E+06  0.1189
   2.7797E-01   2.8054E-01   9.8920E+05  0.1252
   2.8054E-01   2.8314E-01   1.1026E+06  0.1229
   2.8314E-01   2.8576E-01   1.0930E+06  0.1273
   2.8576E-01   2.8840E-01   1.0247E+06  0.1343
   2.8840E-01   2.9107E-01   1.2579E+06  0.1140
   2.9107E-01   2.9376E-01   9.4459E+05  0.1292
   2.9376E-01   2.9648E-01   9.9909E+05  0.1334
   2.9648E-01   2.9923E-01   7.6953E+05  0.1429
   2.9923E-01   3.0200E-01   1.1136E+06  0.1266
   3.0200E-01   3.0479E-01   1.1709E+06  0.1197
   3.0479E-01   3.0761E-01   9.7763E+05  0.1334
   3.0761E-01   3.1046E-01   1.0256E+06  0.1383
   3.1046E-01   3.1333E-01   8.7909E+05  0.1408
   3.1333E-01   3.1623E-01   8.7266E+05  0.1343
   3.1623E-01   3.1915E-01   9.9816E+05  0.1393
   3.1915E-01   3.2211E-01   9.6548E+05  0.1342
   3.2211E-01   3.2509E-01   1.1411E+06  0.1189
   3.2509E-01   3.2810E-01   8.1303E+05  0.1390
   3.2810E-01   3.3113E-01   6.8981E+05  0.1466
   3.3113E-01   3.3420E-01   1.0075E+06  0.1325
   3.3420E-01   3.3729E-01   1.0104E+06  0.1211
   3.3729E-01   3.4041E-01   8.5355E+05  0.1395
   3.4041E-01   3.4356E-01   1.0081E+06  0.1227
   3.4356E-01   3.4674E-01   1.0224E+06  0.1355
   3.4674E-01   3.4995E-01   9.7741E+05  0.1366
   3.4995E-01   3.5318E-01   7.6249E+05  0.1461
   3.5318E-01   3.5645E-01   8.7256E+05  0.1417
   3.5645E-01   3.5975E-01   8.1152E+05  0.1428
   3.5975E-01   3.6308E-01   7.4543E+05  0.1593
   3.6308E-01   3.6644E-01   9.1652E+05  0.1435
   3.6644E-01   3.6983E-01   6.8574E+05  0.1496
   3.6983E-01   3.7325E-01   9.2019E+05  0.1383
   3.7325E-01   3.7670E-01   9.9849E+05  0.1450
   3.7670E-01   3.8019E-01   9.6146E+05  0.1314
   3.8019E-01   3.8371E-01   6.4438E+05  0.1545
   3.8371E-01   3.8726E-01   8.2019E+05  0.1509
   3.8726E-01   3.9084E-01   8.0962E+05  0.1444
   3.9084E-01   3.9446E-01   8.0105E+05  0.1421
   3.9446E-01   3.9811E-01   7.4813E+05  0.1468
   3.9811E-01   4.0179E-01   6.8578E+05  0.1507
   4.0179E-01   4.0551E-01   8.8279E+05  0.1469
