[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   3.6983E-03   3.7325E-03   0.0000E+00  0.0000
   3.7325E-03   3.7670E-03   0.0000E+00  0.0000
   3.7670E-03   3.8019E-03   0.0000E+00  0.0000
   3.8019E-03   3.8371E-03   0.0000E+00  0.0000
   3.8371E-03   3.8726E-03   0.0000E+00  0.0000
   3.8726E-03   3.9084E-03   0.0000E+00  0.0000
   3.9084E-03   3.9446E-03   0.0000E+00  0.0000
   3.9446E-03   3.9811E-03   0.0000E+00  0.0000
   3.9811E-03   4.0179E-03   0.0000E+00  0.0000
   4.0179E-03   4.0551E-03   0.0000E+00  0.0000
   4.0551E-03   4.0926E-03   0.0000E+00  0.0000
   4.0926E-03   4.1305E-03   0.0000E+00  0.0000
   4.1305E-03   4.1687E-03   0.0000E+00  0.0000
   4.1687E-03   4.2073E-03   0.0000E+00  0.0000
   4.2073E-03   4.2462E-03   0.0000E+00  0.0000
   4.2462E-03   4.2855E-03   0.0000E+00  0.0000
   4.2855E-03   4.3251E-03   0.0000E+00  0.0000
   4.3251E-03   4.3652E-03   0.0000E+00  0.0000
   4.3652E-03   4.4055E-03   0.0000E+00  0.0000
   4.4055E-03   4.4463E-03   0.0000E+00  0.0000
   4.4463E-03   4.4875E-03   0.0000E+00  0.0000
   4.4875E-03   4.5290E-03   0.0000E+00  0.0000
   4.5290E-03   4.5709E-03   0.0000E+00  0.0000
   4.5709E-03   4.6132E-03   0.0000E+00  0.0000
   4.6132E-03   4.6559E-03   0.0000E+00  0.0000
   4.6559E-03   4.6989E-03   0.0000E+00  0.0000
   4.6989E-03   4.7424E-03   0.0000E+00  0.0000
   4.7424E-03   4.7863E-03   0.0000E+00  0.0000
   4.7863E-03   4.8306E-03   0.0000E+00  0.0000
   4.8306E-03   4.8753E-03   0.0000E+00  0.0000
   4.8753E-03   4.9204E-03   0.0000E+00  0.0000
   4.9204E-03   4.9659E-03   0.0000E+00  0.0000
   4.9659E-03   5.0119E-03   0.0000E+00  0.0000
   5.0119E-03   5.0582E-03   0.0000E+00  0.0000
   5.0582E-03   5.1050E-03   0.0000E+00  0.0000
   5.1050E-03   5.1523E-03   0.0000E+00  0.0000
   5.1523E-03   5.2000E-03   0.0000E+00  0.0000
   5.2000E-03   5.2481E-03   0.0000E+00  0.0000
   5.2481E-03   5.2966E-03   0.0000E+00  0.0000
   5.2966E-03   5.3456E-03   0.0000E+00  0.0000
   5.3456E-03   5.3951E-03   0.0000E+00  0.0000
   5.3951E-03   5.4450E-03   0.0000E+00  0.0000
   5.4450E-03   5.4954E-03   0.0000E+00  0.0000
   5.4954E-03   5.5463E-03   0.0000E+00  0.0000
   5.5463E-03   5.5976E-03   0.0000E+00  0.0000
   5.5976E-03   5.6494E-03   0.0000E+00  0.0000
   5.6494E-03   5.7016E-03   0.0000E+00  0.0000
   5.7016E-03   5.7544E-03   0.0000E+00  0.0000
   5.7544E-03   5.8076E-03   0.0000E+00  0.0000
   5.8076E-03   5.8614E-03   0.0000E+00  0.0000
   5.8614E-03   5.9156E-03   0.0000E+00  0.0000
   5.9156E-03   5.9704E-03   0.0000E+00  0.0000
   5.9704E-03   6.0256E-03   0.0000E+00  0.0000
   6.0256E-03   6.0814E-03   0.0000E+00  0.0000
   6.0814E-03   6.1376E-03   0.0000E+00  0.0000
   6.1376E-03   6.1944E-03   0.0000E+00  0.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   0.0000E+00  0.0000
   6.3096E-03   6.3680E-03   0.0000E+00  0.0000
   6.3680E-03   6.4269E-03   0.0000E+00  0.0000
   6.4269E-03   6.4863E-03   0.0000E+00  0.0000
   6.4863E-03   6.5464E-03   0.0000E+00  0.0000
   6.5464E-03   6.6069E-03   0.0000E+00  0.0000
   6.6069E-03   6.6681E-03   0.0000E+00  0.0000
   6.6681E-03   6.7298E-03   0.0000E+00  0.0000
   6.7298E-03   6.7920E-03   0.0000E+00  0.0000
   6.7920E-03   6.8549E-03   0.0000E+00  0.0000
   6.8549E-03   6.9183E-03   0.0000E+00  0.0000
   6.9183E-03   6.9823E-03   0.0000E+00  0.0000
   6.9823E-03   7.0469E-03   0.0000E+00  0.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   0.0000E+00  0.0000
   7.1779E-03   7.2444E-03   0.0000E+00  0.0000
   7.2444E-03   7.3114E-03   0.0000E+00  0.0000
   7.3114E-03   7.3790E-03   0.0000E+00  0.0000
   7.3790E-03   7.4473E-03   0.0000E+00  0.0000
   7.4473E-03   7.5162E-03   0.0000E+00  0.0000
   7.5162E-03   7.5858E-03   0.0000E+00  0.0000
   7.5858E-03   7.6560E-03   0.0000E+00  0.0000
   7.6560E-03   7.7268E-03   0.0000E+00  0.0000
   7.7268E-03   7.7983E-03   0.0000E+00  0.0000
   7.7983E-03   7.8705E-03   0.0000E+00  0.0000
   7.8705E-03   7.9433E-03   0.0000E+00  0.0000
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
   8.0168E-03   8.0910E-03   0.0000E+00  0.0000
   8.0910E-03   8.1658E-03   0.0000E+00  0.0000
   8.1658E-03   8.2414E-03   0.0000E+00  0.0000
   8.2414E-03   8.3176E-03   0.0000E+00  0.0000
   8.3176E-03   8.3946E-03   0.0000E+00  0.0000
   8.3946E-03   8.4723E-03   0.0000E+00  0.0000
   8.4723E-03   8.5507E-03   0.0000E+00  0.0000
   8.5507E-03   8.6298E-03   0.0000E+00  0.0000
   8.6298E-03   8.7096E-03   0.0000E+00  0.0000
   8.7096E-03   8.7902E-03   0.0000E+00  0.0000
   8.7902E-03   8.8716E-03   0.0000E+00  0.0000
   8.8716E-03   8.9536E-03   0.0000E+00  0.0000
   8.9536E-03   9.0365E-03   0.0000E+00  0.0000
   9.0365E-03   9.1201E-03   0.0000E+00  0.0000
   9.1201E-03   9.2045E-03   0.0000E+00  0.0000
   9.2045E-03   9.2897E-03   0.0000E+00  0.0000
   9.2897E-03   9.3756E-03   0.0000E+00  0.0000
   9.3756E-03   9.4624E-03   0.0000E+00  0.0000
   9.4624E-03   9.5499E-03   0.0000E+00  0.0000
   9.5499E-03   9.6383E-03   0.0000E+00  0.0000
   9.6383E-03   9.7275E-03   0.0000E+00  0.0000
   9.7275E-03   9.8175E-03   0.0000E+00  0.0000
   9.8175E-03   9.9083E-03   0.0000E+00  0.0000
   9.9083E-03   1.0000E-02   0.0000E+00  0.0000
   1.0000E-02   1.0093E-02   0.0000E+00  0.0000
   1.0093E-02   1.0186E-02   0.0000E+00  0.0000
   1.0186E-02   1.0280E-02   0.0000E+00  0.0000
   1.0280E-02   1.0375E-02   0.0000E+00  0.0000
   1.0375E-02   1.0471E-02   0.0000E+00  0.0000
   1.0471E-02   1.0568E-02   0.0000E+00  0.0000
   1.0568E-02   1.0666E-02   0.0000E+00  0.0000
   1.0666E-02   1.0765E-02   0.0000E+00  0.0000
   1.0765E-02   1.0864E-02   0.0000E+00  0.0000
   1.0864E-02   1.0965E-02   0.0000E+00  0.0000
   1.0965E-02   1.1066E-02   0.0000E+00  0.0000
   1.1066E-02   1.1169E-02   0.0000E+00  0.0000
   1.1169E-02   1.1272E-02   0.0000E+00  0.0000
   1.1272E-02   1.1376E-02   0.0000E+00  0.0000
   1.1376E-02   1.1482E-02   0.0000E+00  0.0000
   1.1482E-02   1.1588E-02   0.0000E+00  0.0000
   1.1588E-02   1.1695E-02   0.0000E+00  0.0000
   1.1695E-02   1.1803E-02   0.0000E+00  0.0000
   1.1803E-02   1.1912E-02   0.0000E+00  0.0000
   1.1912E-02   1.2023E-02   0.0000E+00  0.0000
   1.2023E-02   1.2134E-02   0.0000E+00  0.0000
   1.2134E-02   1.2246E-02   0.0000E+00  0.0000
   1.2246E-02   1.2359E-02   0.0000E+00  0.0000
   1.2359E-02   1.2474E-02   0.0000E+00  0.0000
   1.2474E-02   1.2589E-02   0.0000E+00  0.0000
   1.2589E-02   1.2706E-02   0.0000E+00  0.0000
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   0.0000E+00  0.0000
   1.2942E-02   1.3062E-02   0.0000E+00  0.0000
   1.3062E-02   1.3183E-02   0.0000E+00  0.0000
   1.3183E-02   1.3305E-02   0.0000E+00  0.0000
   1.3305E-02   1.3428E-02   0.0000E+00  0.0000
   1.3428E-02   1.3552E-02   0.0000E+00  0.0000
   1.3552E-02   1.3677E-02   0.0000E+00  0.0000
   1.3677E-02   1.3804E-02   0.0000E+00  0.0000
   1.3804E-02   1.3932E-02   0.0000E+00  0.0000
   1.3932E-02   1.4060E-02   0.0000E+00  0.0000
   1.4060E-02   1.4191E-02   0.0000E+00  0.0000
   1.4191E-02   1.4322E-02   0.0000E+00  0.0000
   1.4322E-02   1.4454E-02   0.0000E+00  0.0000
   1.4454E-02   1.4588E-02   0.0000E+00  0.0000
   1.4588E-02   1.4723E-02   0.0000E+00  0.0000
   1.4723E-02   1.4859E-02   0.0000E+00  0.0000
   1.4859E-02   1.4997E-02   0.0000E+00  0.0000
   1.4997E-02   1.5136E-02   0.0000E+00  0.0000
   1.5136E-02   1.5276E-02   0.0000E+00  0.0000
   1.5276E-02   1.5417E-02   2.9938E+05  1.0000
   1.5417E-02   1.5560E-02   0.0000E+00  0.0000
   1.5560E-02   1.5704E-02   0.0000E+00  0.0000
   1.5704E-02   1.5849E-02   0.0000E+00  0.0000
   1.5849E-02   1.5996E-02   0.0000E+00  0.0000
   1.5996E-02   1.6144E-02   0.0000E+00  0.0000
   1.6144E-02   1.6293E-02   0.0000E+00  0.0000
   1.6293E-02   1.6444E-02   0.0000E+00  0.0000
   1.6444E-02   1.6596E-02   0.0000E+00  0.0000
   1.6596E-02   1.6749E-02   0.0000E+00  0.0000
   1.6749E-02   1.6904E-02   0.0000E+00  0.0000
   1.6904E-02   1.7061E-02   0.0000E+00  0.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   0.0000E+00  0.0000
   1.7378E-02   1.7539E-02   0.0000E+00  0.0000
   1.7539E-02   1.7701E-02   0.0000E+00  0.0000
   1.7701E-02   1.7865E-02   0.0000E+00  0.0000
   1.7865E-02   1.8030E-02   0.0000E+00  0.0000
   1.8030E-02   1.8197E-02   0.0000E+00  0.0000
   1.8197E-02   1.8365E-02   0.0000E+00  0.0000
   1.8365E-02   1.8535E-02   0.0000E+00  0.0000
   1.8535E-02   1.8707E-02   0.0000E+00  0.0000
   1.8707E-02   1.8880E-02   0.0000E+00  0.0000
   1.8880E-02   1.9055E-02   0.0000E+00  0.0000
   1.9055E-02   1.9231E-02   0.0000E+00  0.0000
   1.9231E-02   1.9409E-02   0.0000E+00  0.0000
   1.9409E-02   1.9588E-02   0.0000E+00  0.0000
   1.9588E-02   1.9770E-02   0.0000E+00  0.0000
   1.9770E-02   1.9953E-02   0.0000E+00  0.0000
   1.9953E-02   2.0137E-02   0.0000E+00  0.0000
   2.0137E-02   2.0324E-02   0.0000E+00  0.0000
   2.0324E-02   2.0512E-02   0.0000E+00  0.0000
   2.0512E-02   2.0701E-02   0.0000E+00  0.0000
   2.0701E-02   2.0893E-02   0.0000E+00  0.0000
   2.0893E-02   2.1086E-02   2.5910E+04  1.0000
   2.1086E-02   2.1281E-02   0.0000E+00  0.0000
   2.1281E-02   2.1478E-02   0.0000E+00  0.0000
   2.1478E-02   2.1677E-02   0.0000E+00  0.0000
   2.1677E-02   2.1878E-02   0.0000E+00  0.0000
   2.1878E-02   2.2080E-02   0.0000E+00  0.0000
   2.2080E-02   2.2284E-02   0.0000E+00  0.0000
   2.2284E-02   2.2491E-02   0.0000E+00  0.0000
   2.2491E-02   2.2699E-02   0.0000E+00  0.0000
   2.2699E-02   2.2909E-02   0.0000E+00  0.0000
   2.2909E-02   2.3121E-02   0.0000E+00  0.0000
   2.3121E-02   2.3335E-02   0.0000E+00  0.0000
   2.3335E-02   2.3550E-02   7.1029E+04  1.0000
   2.3550E-02   2.3768E-02   0.0000E+00  0.0000
   2.3768E-02   2.3988E-02   0.0000E+00  0.0000
   2.3988E-02   2.4210E-02   3.2036E+04  1.0000
   2.4210E-02   2.4434E-02   0.0000E+00  0.0000
   2.4434E-02   2.4660E-02   0.0000E+00  0.0000
   2.4660E-02   2.4889E-02   0.0000E+00  0.0000
   2.4889E-02   2.5119E-02   0.0000E+00  0.0000
   2.5119E-02   2.5351E-02   0.0000E+00  0.0000
   2.5351E-02   2.5586E-02   0.0000E+00  0.0000
   2.5586E-02   2.5823E-02   0.0000E+00  0.0000
   2.5823E-02   2.6062E-02   7.3123E+04  1.0000
   2.6062E-02   2.6303E-02   0.0000E+00  0.0000
   2.6303E-02   2.6546E-02   0.0000E+00  0.0000
   2.6546E-02   2.6792E-02   0.0000E+00  0.0000
   2.6792E-02   2.7040E-02   0.0000E+00  0.0000
   2.7040E-02   2.7290E-02   0.0000E+00  0.0000
   2.7290E-02   2.7542E-02   0.0000E+00  0.0000
   2.7542E-02   2.7797E-02   0.0000E+00  0.0000
   2.7797E-02   2.8054E-02   0.0000E+00  0.0000
   2.8054E-02   2.8314E-02   0.0000E+00  0.0000
   2.8314E-02   2.8576E-02   0.0000E+00  0.0000
   2.8576E-02   2.8840E-02   1.9053E+05  0.9108
   2.8840E-02   2.9107E-02   4.2151E+05  0.7263
   2.9107E-02   2.9376E-02   0.0000E+00  0.0000
   2.9376E-02   2.9648E-02   0.0000E+00  0.0000
   2.9648E-02   2.9923E-02   4.0082E+04  1.0000
   2.9923E-02   3.0200E-02   0.0000E+00  0.0000
   3.0200E-02   3.0479E-02   2.1694E+05  1.0000
   3.0479E-02   3.0761E-02   1.4695E+05  0.8018
   3.0761E-02   3.1046E-02   0.0000E+00  0.0000
   3.1046E-02   3.1333E-02   0.0000E+00  0.0000
   3.1333E-02   3.1623E-02   0.0000E+00  0.0000
   3.1623E-02   3.1915E-02   3.8789E+05  0.8501
   3.1915E-02   3.2211E-02   0.0000E+00  0.0000
   3.2211E-02   3.2509E-02   0.0000E+00  0.0000
   3.2509E-02   3.2810E-02   4.5672E+04  1.0000
   3.2810E-02   3.3113E-02   0.0000E+00  0.0000
   3.3113E-02   3.3420E-02   5.2397E+05  0.7073
   3.3420E-02   3.3729E-02   5.9075E+05  0.6453
   3.3729E-02   3.4041E-02   1.3796E+04  1.0000
   3.4041E-02   3.4356E-02   1.3429E+05  1.0000
   3.4356E-02   3.4674E-02   4.9336E+05  0.7775
   3.4674E-02   3.4995E-02   0.0000E+00  0.0000
   3.4995E-02   3.5318E-02   2.8553E+05  1.0000
   3.5318E-02   3.5645E-02   3.9467E+05  0.8187
   3.5645E-02   3.5975E-02   1.6331E+05  0.7078
   3.5975E-02   3.6308E-02   2.5806E+03  1.0000
   3.6308E-02   3.6644E-02   0.0000E+00  0.0000
   3.6644E-02   3.6983E-02   0.0000E+00  0.0000
   3.6983E-02   3.7325E-02   3.5660E+05  0.8754
   3.7325E-02   3.7670E-02   2.0338E+05  0.7912
   3.7670E-02   3.8019E-02   0.0000E+00  0.0000
   3.8019E-02   3.8371E-02   0.0000E+00  0.0000
   3.8371E-02   3.8726E-02   3.8635E+05  0.7386
   3.8726E-02   3.9084E-02   2.9190E+05  0.5820
   3.9084E-02   3.9446E-02   2.4440E+04  0.7697
   3.9446E-02   3.9811E-02   2.3479E+05  1.0000
   3.9811E-02   4.0179E-02   2.1139E+05  0.9152
   4.0179E-02   4.0551E-02   7.1802E+03  1.0000
   4.0551E-02   4.0926E-02   0.0000E+00  0.0000
   4.0926E-02   4.1305E-02   1.7729E+05  0.9795
   4.1305E-02   4.1687E-02   0.0000E+00  0.0000
   4.1687E-02   4.2073E-02   0.0000E+00  0.0000
   4.2073E-02   4.2462E-02   1.3219E+05  1.0000
   4.2462E-02   4.2855E-02   1.6445E+05  0.5847
   4.2855E-02   4.3251E-02   2.2848E+05  1.0000
   4.3251E-02   4.3652E-02   6.8461E+04  0.7162
   4.3652E-02   4.4055E-02   3.8024E+05  0.8362
   4.4055E-02   4.4463E-02   2.8904E+05  0.5418
   4.4463E-02   4.4875E-02   5.1631E+05  0.7005
   4.4875E-02   4.5290E-02   4.5449E+05  0.7656
   4.5290E-02   4.5709E-02   5.0767E+05  0.7124
   4.5709E-02   4.6132E-02   4.5808E+05  0.7753
   4.6132E-02   4.6559E-02   3.7900E+05  0.8444
   4.6559E-02   4.6989E-02   5.8039E+05  0.6581
   4.6989E-02   4.7424E-02   3.3616E+05  0.8663
   4.7424E-02   4.7863E-02   4.3894E+05  0.5498
   4.7863E-02   4.8306E-02   3.8840E+05  0.6645
   4.8306E-02   4.8753E-02   9.4423E+05  0.5112
   4.8753E-02   4.9204E-02   2.3211E+05  0.9113
   4.9204E-02   4.9659E-02   3.6765E+05  0.8689
   4.9659E-02   5.0119E-02   6.8912E+05  0.5076
   5.0119E-02   5.0582E-02   3.4499E+05  0.7073
   5.0582E-02   5.1050E-02   4.3705E+04  0.7073
   5.1050E-02   5.1523E-02   5.0708E+05  0.5880
   5.1523E-02   5.2000E-02   1.0081E+05  0.7146
   5.2000E-02   5.2481E-02   8.6826E+05  0.5561
   5.2481E-02   5.2966E-02   5.0559E+04  1.0000
   5.2966E-02   5.3456E-02   6.7662E+05  0.5992
   5.3456E-02   5.3951E-02   2.9852E+05  1.0000
   5.3951E-02   5.4450E-02   4.3213E+05  0.6487
   5.4450E-02   5.4954E-02   6.3032E+04  1.0000
   5.4954E-02   5.5463E-02   3.4776E+05  0.7098
   5.5463E-02   5.5976E-02   3.9162E+05  0.5813
   5.5976E-02   5.6494E-02   6.2504E+05  0.5523
   5.6494E-02   5.7016E-02   2.0738E+05  0.7710
   5.7016E-02   5.7544E-02   7.5310E+05  0.5136
   5.7544E-02   5.8076E-02   8.7623E+05  0.4604
   5.8076E-02   5.8614E-02   0.0000E+00  0.0000
   5.8614E-02   5.9156E-02   9.2388E+05  0.5182
   5.9156E-02   5.9704E-02   6.2192E+05  0.5312
   5.9704E-02   6.0256E-02   4.0470E+05  0.6388
   6.0256E-02   6.0814E-02   1.3948E+05  0.7721
   6.0814E-02   6.1376E-02   9.5691E+05  0.4777
   6.1376E-02   6.1944E-02   2.2910E+05  0.6026
   6.1944E-02   6.2517E-02   7.3981E+05  0.5722
   6.2517E-02   6.3096E-02   8.6776E+05  0.5416
   6.3096E-02   6.3680E-02   3.4601E+05  0.8546
   6.3680E-02   6.4269E-02   8.4050E+05  0.4799
   6.4269E-02   6.4863E-02   0.0000E+00  0.0000
   6.4863E-02   6.5464E-02   8.9750E+05  0.4736
   6.5464E-02   6.6069E-02   1.2609E+06  0.4401
   6.6069E-02   6.6681E-02   1.7194E+04  1.0000
   6.6681E-02   6.7298E-02   2.7906E+05  0.7383
   6.7298E-02   6.7920E-02   9.3670E+05  0.4431
   6.7920E-02   6.8549E-02   7.5980E+05  0.4718
   6.8549E-02   6.9183E-02   1.8976E+05  0.8988
   6.9183E-02   6.9823E-02   1.9687E+05  0.6928
   6.9823E-02   7.0469E-02   4.5897E+05  0.6913
   7.0469E-02   7.1121E-02   8.0166E+05  0.5302
   7.1121E-02   7.1779E-02   6.2712E+05  0.5736
   7.1779E-02   7.2444E-02   4.1966E+05  0.7823
   7.2444E-02   7.3114E-02   8.3099E+05  0.4751
   7.3114E-02   7.3790E-02   5.3697E+05  0.6241
   7.3790E-02   7.4473E-02   8.0970E+05  0.5421
   7.4473E-02   7.5162E-02   1.6128E+05  0.8105
   7.5162E-02   7.5858E-02   6.4698E+05  0.6195
   7.5858E-02   7.6560E-02   7.0015E+05  0.6361
   7.6560E-02   7.7268E-02   7.5419E+05  0.5176
   7.7268E-02   7.7983E-02   2.8523E+05  1.0000
   7.7983E-02   7.8705E-02   4.5726E+05  0.7207
   7.8705E-02   7.9433E-02   5.5882E+05  0.4521
   7.9433E-02   8.0168E-02   6.5141E+05  0.5006
   8.0168E-02   8.0910E-02   5.6421E+05  0.6828
   8.0910E-02   8.1658E-02   1.7431E+04  0.7888
   8.1658E-02   8.2414E-02   0.0000E+00  0.0000
   8.2414E-02   8.3176E-02   3.5886E+05  0.5147
   8.3176E-02   8.3946E-02   1.0360E+06  0.4692
   8.3946E-02   8.4723E-02   3.2783E+05  0.7991
   8.4723E-02   8.5507E-02   8.4878E+04  1.0000
   8.5507E-02   8.6298E-02   8.1925E+05  0.4365
   8.6298E-02   8.7096E-02   1.3382E+06  0.3862
   8.7096E-02   8.7902E-02   1.0121E+06  0.5163
   8.7902E-02   8.8716E-02   2.1727E+05  0.5642
   8.8716E-02   8.9536E-02   8.7950E+05  0.4461
   8.9536E-02   9.0365E-02   7.4711E+05  0.5379
   9.0365E-02   9.1201E-02   6.8874E+05  0.5002
   9.1201E-02   9.2045E-02   9.3578E+05  0.4610
   9.2045E-02   9.2897E-02   1.3958E+05  0.6239
   9.2897E-02   9.3756E-02   2.5044E+05  0.8706
   9.3756E-02   9.4624E-02   1.1592E+06  0.4286
   9.4624E-02   9.5499E-02   8.3957E+05  0.5157
   9.5499E-02   9.6383E-02   3.6538E+03  1.0000
   9.6383E-02   9.7275E-02   8.1556E+04  0.6054
   9.7275E-02   9.8175E-02   1.3518E+06  0.4593
   9.8175E-02   9.9083E-02   8.9818E+05  0.4440
   9.9083E-02   1.0000E-01   6.6988E+05  0.4057
   1.0000E-01   1.0093E-01   1.3729E+06  0.3591
   1.0093E-01   1.0186E-01   2.6274E+05  0.5582
   1.0186E-01   1.0280E-01   6.1445E+05  0.4830
   1.0280E-01   1.0375E-01   6.1137E+04  0.8890
   1.0375E-01   1.0471E-01   8.3571E+05  0.5188
   1.0471E-01   1.0568E-01   8.1558E+05  0.4934
   1.0568E-01   1.0666E-01   7.3249E+05  0.4063
   1.0666E-01   1.0765E-01   8.1391E+05  0.5577
   1.0765E-01   1.0864E-01   7.4711E+05  0.5336
   1.0864E-01   1.0965E-01   5.1204E+05  0.6601
   1.0965E-01   1.1066E-01   2.1867E+06  0.3449
   1.1066E-01   1.1169E-01   6.8253E+05  0.4726
   1.1169E-01   1.1272E-01   3.7161E+05  0.5385
   1.1272E-01   1.1376E-01   7.2209E+05  0.5350
   1.1376E-01   1.1482E-01   6.1799E+05  0.5970
   1.1482E-01   1.1588E-01   4.2047E+05  0.7039
   1.1588E-01   1.1695E-01   5.5748E+05  0.5080
   1.1695E-01   1.1803E-01   6.9091E+05  0.6219
   1.1803E-01   1.1912E-01   1.2835E+06  0.4071
   1.1912E-01   1.2023E-01   6.7354E+05  0.5749
   1.2023E-01   1.2134E-01   7.2641E+05  0.5231
   1.2134E-01   1.2246E-01   8.2467E+05  0.4632
   1.2246E-01   1.2359E-01   3.1096E+05  0.5754
   1.2359E-01   1.2474E-01   5.0902E+05  0.6431
   1.2474E-01   1.2589E-01   9.8380E+05  0.4926
   1.2589E-01   1.2706E-01   1.5312E+06  0.3970
   1.2706E-01   1.2823E-01   9.0612E+05  0.5117
   1.2823E-01   1.2942E-01   1.0590E+06  0.4393
   1.2942E-01   1.3062E-01   7.6869E+05  0.4646
   1.3062E-01   1.3183E-01   1.8573E+05  0.6667
   1.3183E-01   1.3305E-01   3.5180E+05  0.5777
   1.3305E-01   1.3428E-01   9.0405E+05  0.4952
   1.3428E-01   1.3552E-01   8.3558E+05  0.4671
   1.3552E-01   1.3677E-01   4.5407E+05  0.7073
   1.3677E-01   1.3804E-01   6.3339E+05  0.5346
   1.3804E-01   1.3932E-01   1.1799E+06  0.4415
   1.3932E-01   1.4060E-01   3.0837E+05  0.5235
   1.4060E-01   1.4191E-01   2.8981E+05  0.5908
   1.4191E-01   1.4322E-01   2.5025E+05  0.5306
   1.4322E-01   1.4454E-01   8.9772E+05  0.4021
   1.4454E-01   1.4588E-01   5.0092E+05  0.6409
   1.4588E-01   1.4723E-01   4.5221E+05  0.7236
   1.4723E-01   1.4859E-01   6.5569E+05  0.6297
   1.4859E-01   1.4997E-01   5.6702E+05  0.6147
   1.4997E-01   1.5136E-01   1.0962E+06  0.4277
   1.5136E-01   1.5276E-01   5.5527E+05  0.7051
   1.5276E-01   1.5417E-01   1.1591E+05  0.5913
   1.5417E-01   1.5560E-01   8.9827E+05  0.4350
   1.5560E-01   1.5704E-01   1.0024E+06  0.4317
   1.5704E-01   1.5849E-01   4.4603E+05  0.5406
   1.5849E-01   1.5996E-01   3.1793E+05  0.6497
   1.5996E-01   1.6144E-01   6.2348E+05  0.5198
   1.6144E-01   1.6293E-01   1.0677E+06  0.4228
   1.6293E-01   1.6444E-01   7.0444E+05  0.6544
   1.6444E-01   1.6596E-01   7.5567E+05  0.5723
   1.6596E-01   1.6749E-01   1.5763E+05  0.5970
   1.6749E-01   1.6904E-01   1.6582E+06  0.3416
   1.6904E-01   1.7061E-01   6.9282E+05  0.5886
   1.7061E-01   1.7219E-01   7.9734E+05  0.5279
   1.7219E-01   1.7378E-01   1.1253E+06  0.4388
   1.7378E-01   1.7539E-01   8.8693E+05  0.4934
   1.7539E-01   1.7701E-01   5.8563E+05  0.6418
