[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   1.5996E-02   1.6144E-02   0.0000E+00  0.0000
   1.6144E-02   1.6293E-02   0.0000E+00  0.0000
   1.6293E-02   1.6444E-02   0.0000E+00  0.0000
   1.6444E-02   1.6596E-02   0.0000E+00  0.0000
   1.6596E-02   1.6749E-02   0.0000E+00  0.0000
   1.6749E-02   1.6904E-02   0.0000E+00  0.0000
   1.6904E-02   1.7061E-02   0.0000E+00  0.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   0.0000E+00  0.0000
   1.7378E-02   1.7539E-02   0.0000E+00  0.0000
   1.7539E-02   1.7701E-02   0.0000E+00  0.0000
   1.7701E-02   1.7865E-02   0.0000E+00  0.0000
   1.7865E-02   1.8030E-02   0.0000E+00  0.0000
   1.8030E-02   1.8197E-02   0.0000E+00  0.0000
   1.8197E-02   1.8365E-02   0.0000E+00  0.0000
   1.8365E-02   1.8535E-02   0.0000E+00  0.0000
   1.8535E-02   1.8707E-02   0.0000E+00  0.0000
   1.8707E-02   1.8880E-02   0.0000E+00  0.0000
   1.8880E-02   1.9055E-02   0.0000E+00  0.0000
   1.9055E-02   1.9231E-02   0.0000E+00  0.0000
   1.9231E-02   1.9409E-02   0.0000E+00  0.0000
   1.9409E-02   1.9588E-02   0.0000E+00  0.0000
   1.9588E-02   1.9770E-02   0.0000E+00  0.0000
   1.9770E-02   1.9953E-02   0.0000E+00  0.0000
   1.9953E-02   2.0137E-02   0.0000E+00  0.0000
   2.0137E-02   2.0324E-02   0.0000E+00  0.0000
   2.0324E-02   2.0512E-02   0.0000E+00  0.0000
   2.0512E-02   2.0701E-02   0.0000E+00  0.0000
   2.0701E-02   2.0893E-02   0.0000E+00  0.0000
   2.0893E-02   2.1086E-02   0.0000E+00  0.0000
   2.1086E-02   2.1281E-02   0.0000E+00  0.0000
   2.1281E-02   2.1478E-02   0.0000E+00  0.0000
   2.1478E-02   2.1677E-02   0.0000E+00  0.0000
   2.1677E-02   2.1878E-02   0.0000E+00  0.0000
   2.1878E-02   2.2080E-02   0.0000E+00  0.0000
   2.2080E-02   2.2284E-02   0.0000E+00  0.0000
   2.2284E-02   2.2491E-02   0.0000E+00  0.0000
   2.2491E-02   2.2699E-02   0.0000E+00  0.0000
   2.2699E-02   2.2909E-02   0.0000E+00  0.0000
   2.2909E-02   2.3121E-02   0.0000E+00  0.0000
   2.3121E-02   2.3335E-02   0.0000E+00  0.0000
   2.3335E-02   2.3550E-02   0.0000E+00  0.0000
   2.3550E-02   2.3768E-02   0.0000E+00  0.0000
   2.3768E-02   2.3988E-02   0.0000E+00  0.0000
   2.3988E-02   2.4210E-02   0.0000E+00  0.0000
   2.4210E-02   2.4434E-02   0.0000E+00  0.0000
   2.4434E-02   2.4660E-02   0.0000E+00  0.0000
   2.4660E-02   2.4889E-02   0.0000E+00  0.0000
   2.4889E-02   2.5119E-02   0.0000E+00  0.0000
   2.5119E-02   2.5351E-02   0.0000E+00  0.0000
   2.5351E-02   2.5586E-02   0.0000E+00  0.0000
   2.5586E-02   2.5823E-02   0.0000E+00  0.0000
   2.5823E-02   2.6062E-02   8.3499E+05  1.0000
   2.6062E-02   2.6303E-02   0.0000E+00  0.0000
   2.6303E-02   2.6546E-02   0.0000E+00  0.0000
   2.6546E-02   2.6792E-02   0.0000E+00  0.0000
   2.6792E-02   2.7040E-02   0.0000E+00  0.0000
   2.7040E-02   2.7290E-02   0.0000E+00  0.0000
   2.7290E-02   2.7542E-02   1.7367E+06  1.0000
   2.7542E-02   2.7797E-02   0.0000E+00  0.0000
   2.7797E-02   2.8054E-02   0.0000E+00  0.0000
   2.8054E-02   2.8314E-02   0.0000E+00  0.0000
   2.8314E-02   2.8576E-02   0.0000E+00  0.0000
   2.8576E-02   2.8840E-02   0.0000E+00  0.0000
   2.8840E-02   2.9107E-02   0.0000E+00  0.0000
   2.9107E-02   2.9376E-02   0.0000E+00  0.0000
   2.9376E-02   2.9648E-02   0.0000E+00  0.0000
   2.9648E-02   2.9923E-02   0.0000E+00  0.0000
   2.9923E-02   3.0200E-02   0.0000E+00  0.0000
   3.0200E-02   3.0479E-02   0.0000E+00  0.0000
   3.0479E-02   3.0761E-02   0.0000E+00  0.0000
   3.0761E-02   3.1046E-02   0.0000E+00  0.0000
   3.1046E-02   3.1333E-02   0.0000E+00  0.0000
   3.1333E-02   3.1623E-02   0.0000E+00  0.0000
   3.1623E-02   3.1915E-02   0.0000E+00  0.0000
   3.1915E-02   3.2211E-02   2.0109E+06  1.0000
   3.2211E-02   3.2509E-02   0.0000E+00  0.0000
   3.2509E-02   3.2810E-02   0.0000E+00  0.0000
   3.2810E-02   3.3113E-02   0.0000E+00  0.0000
   3.3113E-02   3.3420E-02   0.0000E+00  0.0000
   3.3420E-02   3.3729E-02   0.0000E+00  0.0000
   3.3729E-02   3.4041E-02   0.0000E+00  0.0000
   3.4041E-02   3.4356E-02   0.0000E+00  0.0000
   3.4356E-02   3.4674E-02   1.7613E+05  1.0000
   3.4674E-02   3.4995E-02   0.0000E+00  0.0000
   3.4995E-02   3.5318E-02   0.0000E+00  0.0000
   3.5318E-02   3.5645E-02   0.0000E+00  0.0000
   3.5645E-02   3.5975E-02   0.0000E+00  0.0000
   3.5975E-02   3.6308E-02   0.0000E+00  0.0000
   3.6308E-02   3.6644E-02   0.0000E+00  0.0000
   3.6644E-02   3.6983E-02   0.0000E+00  0.0000
   3.6983E-02   3.7325E-02   0.0000E+00  0.0000
   3.7325E-02   3.7670E-02   0.0000E+00  0.0000
   3.7670E-02   3.8019E-02   0.0000E+00  0.0000
   3.8019E-02   3.8371E-02   0.0000E+00  0.0000
   3.8371E-02   3.8726E-02   0.0000E+00  0.0000
   3.8726E-02   3.9084E-02   0.0000E+00  0.0000
   3.9084E-02   3.9446E-02   0.0000E+00  0.0000
   3.9446E-02   3.9811E-02   0.0000E+00  0.0000
   3.9811E-02   4.0179E-02   0.0000E+00  0.0000
   4.0179E-02   4.0551E-02   0.0000E+00  0.0000
   4.0551E-02   4.0926E-02   0.0000E+00  0.0000
   4.0926E-02   4.1305E-02   0.0000E+00  0.0000
   4.1305E-02   4.1687E-02   0.0000E+00  0.0000
   4.1687E-02   4.2073E-02   0.0000E+00  0.0000
   4.2073E-02   4.2462E-02   7.4374E+05  1.0000
   4.2462E-02   4.2855E-02   2.5020E+06  1.0000
   4.2855E-02   4.3251E-02   0.0000E+00  0.0000
   4.3251E-02   4.3652E-02   0.0000E+00  0.0000
   4.3652E-02   4.4055E-02   1.7168E+06  0.9020
   4.4055E-02   4.4463E-02   1.8618E+05  1.0000
   4.4463E-02   4.4875E-02   0.0000E+00  0.0000
   4.4875E-02   4.5290E-02   2.7468E+05  1.0000
   4.5290E-02   4.5709E-02   0.0000E+00  0.0000
   4.5709E-02   4.6132E-02   6.0381E+05  1.0000
   4.6132E-02   4.6559E-02   0.0000E+00  0.0000
   4.6559E-02   4.6989E-02   1.5308E+06  1.0000
   4.6989E-02   4.7424E-02   0.0000E+00  0.0000
   4.7424E-02   4.7863E-02   1.1605E+06  0.7540
   4.7863E-02   4.8306E-02   0.0000E+00  0.0000
   4.8306E-02   4.8753E-02   0.0000E+00  0.0000
   4.8753E-02   4.9204E-02   3.7977E+05  0.7272
   4.9204E-02   4.9659E-02   0.0000E+00  0.0000
   4.9659E-02   5.0119E-02   0.0000E+00  0.0000
   5.0119E-02   5.0582E-02   5.0848E+05  0.7110
   5.0582E-02   5.1050E-02   3.7183E+06  0.8446
   5.1050E-02   5.1523E-02   3.7282E+06  0.8410
   5.1523E-02   5.2000E-02   1.4936E+06  0.7074
   5.2000E-02   5.2481E-02   0.0000E+00  0.0000
   5.2481E-02   5.2966E-02   0.0000E+00  0.0000
   5.2966E-02   5.3456E-02   1.0638E+06  1.0000
   5.3456E-02   5.3951E-02   0.0000E+00  0.0000
   5.3951E-02   5.4450E-02   3.5975E+05  1.0000
   5.4450E-02   5.4954E-02   0.0000E+00  0.0000
   5.4954E-02   5.5463E-02   0.0000E+00  0.0000
   5.5463E-02   5.5976E-02   0.0000E+00  0.0000
   5.5976E-02   5.6494E-02   4.8172E+06  0.7110
   5.6494E-02   5.7016E-02   0.0000E+00  0.0000
   5.7016E-02   5.7544E-02   2.8655E+06  0.8325
   5.7544E-02   5.8076E-02   2.1614E+04  1.0000
   5.8076E-02   5.8614E-02   0.0000E+00  0.0000
   5.8614E-02   5.9156E-02   0.0000E+00  0.0000
   5.9156E-02   5.9704E-02   2.4284E+06  1.0000
   5.9704E-02   6.0256E-02   0.0000E+00  0.0000
   6.0256E-02   6.0814E-02   4.5010E+05  0.7077
   6.0814E-02   6.1376E-02   0.0000E+00  0.0000
   6.1376E-02   6.1944E-02   0.0000E+00  0.0000
   6.1944E-02   6.2517E-02   1.4526E+06  1.0000
   6.2517E-02   6.3096E-02   0.0000E+00  0.0000
   6.3096E-02   6.3680E-02   0.0000E+00  0.0000
   6.3680E-02   6.4269E-02   0.0000E+00  0.0000
   6.4269E-02   6.4863E-02   0.0000E+00  0.0000
   6.4863E-02   6.5464E-02   1.3477E+06  0.9025
   6.5464E-02   6.6069E-02   0.0000E+00  0.0000
   6.6069E-02   6.6681E-02   0.0000E+00  0.0000
   6.6681E-02   6.7298E-02   0.0000E+00  0.0000
   6.7298E-02   6.7920E-02   0.0000E+00  0.0000
   6.7920E-02   6.8549E-02   0.0000E+00  0.0000
   6.8549E-02   6.9183E-02   0.0000E+00  0.0000
   6.9183E-02   6.9823E-02   0.0000E+00  0.0000
   6.9823E-02   7.0469E-02   1.6659E+04  1.0000
   7.0469E-02   7.1121E-02   0.0000E+00  0.0000
   7.1121E-02   7.1779E-02   1.5255E+06  1.0000
   7.1779E-02   7.2444E-02   9.6189E+05  1.0000
   7.2444E-02   7.3114E-02   2.8683E+06  0.6146
   7.3114E-02   7.3790E-02   0.0000E+00  0.0000
   7.3790E-02   7.4473E-02   3.5386E+06  0.7769
   7.4473E-02   7.5162E-02   2.1702E+04  1.0000
   7.5162E-02   7.5858E-02   3.2874E+05  1.0000
   7.5858E-02   7.6560E-02   4.9225E+05  1.0000
   7.6560E-02   7.7268E-02   4.4187E+06  0.7097
   7.7268E-02   7.7983E-02   0.0000E+00  0.0000
   7.7983E-02   7.8705E-02   9.8676E+03  1.0000
   7.8705E-02   7.9433E-02   3.2941E+05  1.0000
   7.9433E-02   8.0168E-02   1.4568E+06  1.0000
   8.0168E-02   8.0910E-02   9.4047E+05  1.0000
   8.0910E-02   8.1658E-02   0.0000E+00  0.0000
   8.1658E-02   8.2414E-02   0.0000E+00  0.0000
   8.2414E-02   8.3176E-02   0.0000E+00  0.0000
   8.3176E-02   8.3946E-02   4.0316E+06  0.5833
   8.3946E-02   8.4723E-02   0.0000E+00  0.0000
   8.4723E-02   8.5507E-02   5.9155E+05  1.0000
   8.5507E-02   8.6298E-02   0.0000E+00  0.0000
   8.6298E-02   8.7096E-02   1.8824E+06  0.7558
   8.7096E-02   8.7902E-02   3.1616E+06  0.8769
   8.7902E-02   8.8716E-02   0.0000E+00  0.0000
   8.8716E-02   8.9536E-02   0.0000E+00  0.0000
   8.9536E-02   9.0365E-02   0.0000E+00  0.0000
   9.0365E-02   9.1201E-02   2.2295E+06  0.5584
   9.1201E-02   9.2045E-02   1.1712E+06  0.8249
   9.2045E-02   9.2897E-02   1.4703E+06  0.7212
   9.2897E-02   9.3756E-02   0.0000E+00  0.0000
   9.3756E-02   9.4624E-02   0.0000E+00  0.0000
   9.4624E-02   9.5499E-02   0.0000E+00  0.0000
   9.5499E-02   9.6383E-02   2.7381E+06  0.8825
   9.6383E-02   9.7275E-02   0.0000E+00  0.0000
   9.7275E-02   9.8175E-02   4.9509E+05  1.0000
   9.8175E-02   9.9083E-02   0.0000E+00  0.0000
   9.9083E-02   1.0000E-01   7.6455E+05  1.0000
   1.0000E-01   1.0093E-01   2.7395E+06  1.0000
   1.0093E-01   1.0186E-01   0.0000E+00  0.0000
   1.0186E-01   1.0280E-01   0.0000E+00  0.0000
   1.0280E-01   1.0375E-01   7.8017E+05  0.7231
   1.0375E-01   1.0471E-01   2.1139E+06  0.7639
   1.0471E-01   1.0568E-01   3.6426E+06  1.0000
   1.0568E-01   1.0666E-01   9.6154E+05  1.0000
   1.0666E-01   1.0765E-01   6.2274E+05  0.9530
   1.0765E-01   1.0864E-01   0.0000E+00  0.0000
   1.0864E-01   1.0965E-01   5.9378E+06  0.6023
   1.0965E-01   1.1066E-01   0.0000E+00  0.0000
   1.1066E-01   1.1169E-01   3.3692E+06  0.6055
   1.1169E-01   1.1272E-01   1.0108E+06  1.0000
   1.1272E-01   1.1376E-01   0.0000E+00  0.0000
   1.1376E-01   1.1482E-01   3.1522E+06  1.0000
   1.1482E-01   1.1588E-01   1.2362E+06  0.7084
   1.1588E-01   1.1695E-01   1.3522E+06  1.0000
   1.1695E-01   1.1803E-01   1.1701E+06  0.7783
   1.1803E-01   1.1912E-01   0.0000E+00  0.0000
   1.1912E-01   1.2023E-01   2.2671E+06  0.5716
   1.2023E-01   1.2134E-01   2.0602E+06  0.7099
   1.2134E-01   1.2246E-01   4.8757E+04  1.0000
   1.2246E-01   1.2359E-01   0.0000E+00  0.0000
   1.2359E-01   1.2474E-01   1.4311E+06  0.7160
   1.2474E-01   1.2589E-01   8.0481E+05  0.8743
   1.2589E-01   1.2706E-01   3.9518E+05  0.8149
   1.2706E-01   1.2823E-01   1.3593E+06  0.7151
   1.2823E-01   1.2942E-01   0.0000E+00  0.0000
   1.2942E-01   1.3062E-01   2.2004E+06  0.8166
   1.3062E-01   1.3183E-01   2.1807E+06  0.5702
   1.3183E-01   1.3305E-01   1.0071E+05  1.0000
   1.3305E-01   1.3428E-01   7.7089E+05  0.7235
   1.3428E-01   1.3552E-01   9.6361E+05  1.0000
   1.3552E-01   1.3677E-01   0.0000E+00  0.0000
   1.3677E-01   1.3804E-01   3.2485E+06  0.6035
   1.3804E-01   1.3932E-01   2.6387E+04  1.0000
   1.3932E-01   1.4060E-01   0.0000E+00  0.0000
   1.4060E-01   1.4191E-01   0.0000E+00  0.0000
   1.4191E-01   1.4322E-01   3.9353E+06  0.5061
   1.4322E-01   1.4454E-01   3.5510E+05  1.0000
   1.4454E-01   1.4588E-01   2.8085E+06  1.0000
   1.4588E-01   1.4723E-01   1.2183E+06  1.0000
   1.4723E-01   1.4859E-01   1.8763E+05  0.8598
   1.4859E-01   1.4997E-01   3.0641E+06  1.0000
   1.4997E-01   1.5136E-01   7.3696E+04  1.0000
   1.5136E-01   1.5276E-01   7.6840E+05  0.7735
   1.5276E-01   1.5417E-01   0.0000E+00  0.0000
   1.5417E-01   1.5560E-01   1.1425E+04  1.0000
   1.5560E-01   1.5704E-01   0.0000E+00  0.0000
   1.5704E-01   1.5849E-01   2.0007E+06  0.6137
   1.5849E-01   1.5996E-01   1.5294E+06  1.0000
   1.5996E-01   1.6144E-01   6.1705E+05  1.0000
   1.6144E-01   1.6293E-01   1.3374E+06  0.7131
   1.6293E-01   1.6444E-01   1.6979E+06  1.0000
   1.6444E-01   1.6596E-01   1.5272E+06  0.5817
   1.6596E-01   1.6749E-01   4.1007E+05  1.0000
   1.6749E-01   1.6904E-01   3.8170E+05  0.9814
   1.6904E-01   1.7061E-01   4.8398E+05  1.0000
   1.7061E-01   1.7219E-01   8.6077E+05  1.0000
   1.7219E-01   1.7378E-01   6.3394E+05  1.0000
   1.7378E-01   1.7539E-01   2.8317E+06  1.0000
   1.7539E-01   1.7701E-01   5.0829E+06  0.6210
   1.7701E-01   1.7865E-01   6.0608E+05  1.0000
   1.7865E-01   1.8030E-01   2.4486E+06  0.6239
   1.8030E-01   1.8197E-01   2.7500E+06  1.0000
   1.8197E-01   1.8365E-01   1.7760E+06  0.9002
   1.8365E-01   1.8535E-01   4.7227E+06  0.4978
   1.8535E-01   1.8707E-01   0.0000E+00  0.0000
   1.8707E-01   1.8880E-01   0.0000E+00  0.0000
   1.8880E-01   1.9055E-01   0.0000E+00  0.0000
   1.9055E-01   1.9231E-01   1.1493E+06  1.0000
   1.9231E-01   1.9409E-01   1.8988E+06  0.9916
   1.9409E-01   1.9588E-01   9.4563E+05  0.7474
   1.9588E-01   1.9770E-01   5.4670E+05  1.0000
   1.9770E-01   1.9953E-01   9.5200E+05  0.7981
   1.9953E-01   2.0137E-01   0.0000E+00  0.0000
   2.0137E-01   2.0324E-01   3.4722E+05  1.0000
   2.0324E-01   2.0512E-01   0.0000E+00  0.0000
   2.0512E-01   2.0701E-01   2.6122E+05  1.0000
   2.0701E-01   2.0893E-01   2.3997E+06  0.7325
   2.0893E-01   2.1086E-01   7.2705E+04  1.0000
   2.1086E-01   2.1281E-01   1.5077E+06  1.0000
   2.1281E-01   2.1478E-01   0.0000E+00  0.0000
   2.1478E-01   2.1677E-01   2.4984E+06  1.0000
   2.1677E-01   2.1878E-01   2.5225E+06  0.7219
   2.1878E-01   2.2080E-01   4.5078E+05  1.0000
   2.2080E-01   2.2284E-01   5.5225E+05  0.9909
   2.2284E-01   2.2491E-01   1.1091E+05  1.0000
   2.2491E-01   2.2699E-01   0.0000E+00  0.0000
   2.2699E-01   2.2909E-01   2.3488E+05  0.7244
   2.2909E-01   2.3121E-01   0.0000E+00  0.0000
   2.3121E-01   2.3335E-01   3.8064E+06  0.7777
   2.3335E-01   2.3550E-01   6.7017E+06  0.4658
   2.3550E-01   2.3768E-01   4.0027E+06  0.6663
   2.3768E-01   2.3988E-01   8.5979E+05  0.8106
   2.3988E-01   2.4210E-01   1.5821E+06  0.8376
   2.4210E-01   2.4434E-01   4.1242E+06  0.6384
   2.4434E-01   2.4660E-01   5.9685E+05  1.0000
   2.4660E-01   2.4889E-01   8.4799E+05  1.0000
   2.4889E-01   2.5119E-01   1.8450E+06  1.0000
   2.5119E-01   2.5351E-01   2.6857E+06  0.6721
   2.5351E-01   2.5586E-01   6.6634E+05  1.0000
   2.5586E-01   2.5823E-01   4.0490E+06  0.7085
   2.5823E-01   2.6062E-01   9.2497E+05  0.7106
   2.6062E-01   2.6303E-01   3.1980E+06  0.5225
   2.6303E-01   2.6546E-01   5.9684E+06  0.7073
   2.6546E-01   2.6792E-01   0.0000E+00  0.0000
   2.6792E-01   2.7040E-01   1.0557E+06  0.5550
   2.7040E-01   2.7290E-01   1.7532E+06  0.6639
   2.7290E-01   2.7542E-01   1.5949E+06  0.8504
   2.7542E-01   2.7797E-01   3.6403E+06  0.8338
   2.7797E-01   2.8054E-01   0.0000E+00  0.0000
   2.8054E-01   2.8314E-01   2.4054E+05  1.0000
   2.8314E-01   2.8576E-01   0.0000E+00  0.0000
   2.8576E-01   2.8840E-01   0.0000E+00  0.0000
   2.8840E-01   2.9107E-01   3.7054E+06  0.7673
   2.9107E-01   2.9376E-01   8.2804E+05  0.7547
   2.9376E-01   2.9648E-01   0.0000E+00  0.0000
   2.9648E-01   2.9923E-01   0.0000E+00  0.0000
   2.9923E-01   3.0200E-01   1.0097E+06  0.9068
   3.0200E-01   3.0479E-01   0.0000E+00  0.0000
   3.0479E-01   3.0761E-01   0.0000E+00  0.0000
   3.0761E-01   3.1046E-01   4.1201E+06  0.6104
   3.1046E-01   3.1333E-01   0.0000E+00  0.0000
   3.1333E-01   3.1623E-01   1.8108E+06  0.9268
   3.1623E-01   3.1915E-01   2.7378E+05  1.0000
   3.1915E-01   3.2211E-01   0.0000E+00  0.0000
   3.2211E-01   3.2509E-01   0.0000E+00  0.0000
   3.2509E-01   3.2810E-01   2.3407E+06  1.0000
   3.2810E-01   3.3113E-01   6.5895E+05  1.0000
   3.3113E-01   3.3420E-01   1.3166E+05  1.0000
   3.3420E-01   3.3729E-01   4.5202E+06  0.5792
   3.3729E-01   3.4041E-01   1.1846E+06  0.7188
   3.4041E-01   3.4356E-01   0.0000E+00  0.0000
   3.4356E-01   3.4674E-01   1.8469E+06  0.7670
   3.4674E-01   3.4995E-01   5.7084E+05  1.0000
   3.4995E-01   3.5318E-01   0.0000E+00  0.0000
   3.5318E-01   3.5645E-01   0.0000E+00  0.0000
   3.5645E-01   3.5975E-01   1.2832E+06  1.0000
   3.5975E-01   3.6308E-01   4.2323E+06  0.7841
   3.6308E-01   3.6644E-01   2.8571E+05  1.0000
   3.6644E-01   3.6983E-01   9.6713E+05  1.0000
   3.6983E-01   3.7325E-01   2.6025E+06  1.0000
   3.7325E-01   3.7670E-01   0.0000E+00  0.0000
   3.7670E-01   3.8019E-01   0.0000E+00  0.0000
   3.8019E-01   3.8371E-01   3.0154E+06  1.0000
   3.8371E-01   3.8726E-01   6.3814E+05  0.7394
   3.8726E-01   3.9084E-01   4.9525E+05  0.7908
   3.9084E-01   3.9446E-01   0.0000E+00  0.0000
   3.9446E-01   3.9811E-01   1.0622E+06  1.0000
   3.9811E-01   4.0179E-01   0.0000E+00  0.0000
   4.0179E-01   4.0551E-01   0.0000E+00  0.0000
   4.0551E-01   4.0926E-01   6.6724E+05  1.0000
   4.0926E-01   4.1305E-01   2.6868E+06  0.9661
   4.1305E-01   4.1687E-01   9.1407E+05  1.0000
   4.1687E-01   4.2073E-01   3.3529E+05  1.0000
   4.2073E-01   4.2462E-01   3.2925E+06  0.8032
   4.2462E-01   4.2855E-01   1.2212E+05  1.0000
   4.2855E-01   4.3251E-01   1.9977E+06  0.8022
   4.3251E-01   4.3652E-01   1.3109E+06  0.8177
   4.3652E-01   4.4055E-01   0.0000E+00  0.0000
   4.4055E-01   4.4463E-01   9.5122E+05  1.0000
   4.4463E-01   4.4875E-01   0.0000E+00  0.0000
   4.4875E-01   4.5290E-01   0.0000E+00  0.0000
   4.5290E-01   4.5709E-01   1.5621E+05  1.0000
   4.5709E-01   4.6132E-01   1.8092E+05  1.0000
   4.6132E-01   4.6559E-01   2.4906E+05  1.0000
   4.6559E-01   4.6989E-01   0.0000E+00  0.0000
   4.6989E-01   4.7424E-01   1.1273E+06  0.8640
   4.7424E-01   4.7863E-01   1.9812E+05  1.0000
   4.7863E-01   4.8306E-01   2.6276E+05  1.0000
   4.8306E-01   4.8753E-01   1.5913E+06  1.0000
   4.8753E-01   4.9204E-01   0.0000E+00  0.0000
   4.9204E-01   4.9659E-01   0.0000E+00  0.0000
   4.9659E-01   5.0119E-01   1.6081E+05  1.0000
   5.0119E-01   5.0582E-01   0.0000E+00  0.0000
   5.0582E-01   5.1050E-01   4.2733E+06  0.7521
   5.1050E-01   5.1523E-01   6.0959E+06  0.4252
   5.1523E-01   5.2000E-01   0.0000E+00  0.0000
   5.2000E-01   5.2481E-01   6.1227E+04  1.0000
   5.2481E-01   5.2966E-01   0.0000E+00  0.0000
   5.2966E-01   5.3456E-01   0.0000E+00  0.0000
   5.3456E-01   5.3951E-01   5.0369E+05  1.0000
   5.3951E-01   5.4450E-01   2.6865E+06  1.0000
   5.4450E-01   5.4954E-01   4.8035E+06  0.7190
   5.4954E-01   5.5463E-01   3.5491E+06  0.5858
   5.5463E-01   5.5976E-01   1.4739E+05  1.0000
   5.5976E-01   5.6494E-01   0.0000E+00  0.0000
   5.6494E-01   5.7016E-01   0.0000E+00  0.0000
   5.7016E-01   5.7544E-01   3.9208E+06  0.7673
   5.7544E-01   5.8076E-01   1.5153E+05  1.0000
   5.8076E-01   5.8614E-01   2.2629E+04  1.0000
   5.8614E-01   5.9156E-01   3.8442E+05  1.0000
   5.9156E-01   5.9704E-01   0.0000E+00  0.0000
   5.9704E-01   6.0256E-01   4.8716E+04  1.0000
   6.0256E-01   6.0814E-01   3.6469E+05  0.9500
   6.0814E-01   6.1376E-01   2.9326E+06  0.6125
   6.1376E-01   6.1944E-01   0.0000E+00  0.0000
   6.1944E-01   6.2517E-01   1.1219E+06  0.9556
   6.2517E-01   6.3096E-01   5.7272E+05  0.8098
   6.3096E-01   6.3680E-01   0.0000E+00  0.0000
   6.3680E-01   6.4269E-01   1.9615E+05  1.0000
   6.4269E-01   6.4863E-01   6.6306E+05  1.0000
   6.4863E-01   6.5464E-01   5.8434E+05  1.0000
   6.5464E-01   6.6069E-01   0.0000E+00  0.0000
   6.6069E-01   6.6681E-01   1.1836E+06  0.7185
   6.6681E-01   6.7298E-01   5.0785E+05  1.0000
   6.7298E-01   6.7920E-01   8.1158E+06  0.5806
   6.7920E-01   6.8549E-01   1.1547E+06  1.0000
   6.8549E-01   6.9183E-01   0.0000E+00  0.0000
   6.9183E-01   6.9823E-01   1.2402E+06  1.0000
   6.9823E-01   7.0469E-01   8.6088E+05  1.0000
   7.0469E-01   7.1121E-01   1.5814E+05  1.0000
   7.1121E-01   7.1779E-01   0.0000E+00  0.0000
   7.1779E-01   7.2444E-01   0.0000E+00  0.0000
   7.2444E-01   7.3114E-01   0.0000E+00  0.0000
   7.3114E-01   7.3790E-01   0.0000E+00  0.0000
   7.3790E-01   7.4473E-01   1.0153E+06  1.0000
   7.4473E-01   7.5162E-01   0.0000E+00  0.0000
   7.5162E-01   7.5858E-01   0.0000E+00  0.0000
   7.5858E-01   7.6560E-01   1.1344E+06  1.0000
   7.6560E-01   7.7268E-01   2.6340E+06  1.0000
   7.7268E-01   7.7983E-01   0.0000E+00  0.0000
   7.7983E-01   7.8705E-01   0.0000E+00  0.0000
   7.8705E-01   7.9433E-01   0.0000E+00  0.0000
   7.9433E-01   8.0168E-01   1.3226E+06  1.0000
   8.0168E-01   8.0910E-01   0.0000E+00  0.0000
   8.0910E-01   8.1658E-01   0.0000E+00  0.0000
   8.1658E-01   8.2414E-01   2.4777E+06  1.0000
   8.2414E-01   8.3176E-01   7.4014E+04  1.0000
   8.3176E-01   8.3946E-01   3.6307E+06  0.7395
   8.3946E-01   8.4723E-01   0.0000E+00  0.0000
   8.4723E-01   8.5507E-01   0.0000E+00  0.0000
   8.5507E-01   8.6298E-01   0.0000E+00  0.0000
   8.6298E-01   8.7096E-01   4.4258E+06  0.7417
   8.7096E-01   8.7902E-01   1.7574E+06  0.7257
   8.7902E-01   8.8716E-01   1.3203E+06  1.0000
   8.8716E-01   8.9536E-01   0.0000E+00  0.0000
   8.9536E-01   9.0365E-01   3.5572E+06  0.7773
   9.0365E-01   9.1201E-01   2.3798E+06  1.0000
   9.1201E-01   9.2045E-01   4.9685E+05  0.8762
   9.2045E-01   9.2897E-01   1.1255E+06  0.9355
   9.2897E-01   9.3756E-01   1.1865E+05  1.0000
   9.3756E-01   9.4624E-01   0.0000E+00  0.0000
   9.4624E-01   9.5499E-01   1.1097E+06  0.7083
   9.5499E-01   9.6383E-01   1.9097E+06  1.0000
   9.6383E-01   9.7275E-01   1.1263E+06  1.0000
   9.7275E-01   9.8175E-01   1.3611E+05  1.0000
   9.8175E-01   9.9083E-01   0.0000E+00  0.0000
   9.9083E-01   1.0000E+00   1.1676E+05  1.0000
   1.0000E+00   1.0093E+00   1.8474E+06  1.0000
   1.0093E+00   1.0186E+00   2.6475E+06  0.9917
   1.0186E+00   1.0280E+00   1.0663E+06  1.0000
   1.0280E+00   1.0375E+00   4.3282E+04  1.0000
   1.0375E+00   1.0471E+00   0.0000E+00  0.0000
   1.0471E+00   1.0568E+00   3.7359E+06  0.6486
   1.0568E+00   1.0666E+00   1.7820E+06  1.0000
   1.0666E+00   1.0765E+00   1.8596E+06  0.7993
   1.0765E+00   1.0864E+00   2.3903E+06  0.5808
   1.0864E+00   1.0965E+00   1.8116E+06  0.9620
   1.0965E+00   1.1066E+00   2.9909E+06  0.8542
   1.1066E+00   1.1169E+00   2.6462E+06  1.0000
   1.1169E+00   1.1272E+00   0.0000E+00  0.0000
   1.1272E+00   1.1376E+00   1.9948E+05  1.0000
   1.1376E+00   1.1482E+00   0.0000E+00  0.0000
